Datetime,Tweet Id,Text,Username,User Id,Language,Negative,Neutral,Positive
2023-02-15 23:44:14+00:00,1626004487084158978,"@ValerieGamache @BobRae48 @CARICOMorg Haiti is destroyed by #UN interference and the stripping of wealth by the few 

For years #UN spent 1b per year on UN oversight (more than the GDP of Haiti) and military 

What did they do? NOTHING but oppress rape pillage bring in Cholera 

#UN is the scourge

Time to #DeFundUN",AdlerJoelle,1391323933333463042,en,0.9183773,0.077074885,0.004547815
2023-02-15 23:33:29+00:00,1626001781779218432,"@DrEliDavid Just two tyrannical #WEFpuppets leaving a legacy of inhumanity who most likely got a more lucrative offer from their #WEF #WHO #UN puppet masters.
#Nuremberg2",Cee_Cee_,122928061,en,0.8601637,0.12895146,0.010884889
2023-02-15 23:23:20+00:00,1625999229180321792,"@Kate3015 Just tyrannical #WEFpuppets leaving a legacy of inhumanity who most likely got a more lucrative offer from their #WEF #WHO #UN puppet masters.
#Nuremberg2",Cee_Cee_,122928061,en,0.8648399,0.12491611,0.010244012
2023-02-15 23:13:39+00:00,1625996793027723264,"China faced some tough questions posed today at the #UN #CESCR review. Watch day 2 for its answers: Feb 16, 2023, 10:00-13:00 GVA, 4-7AM ET, 17:00-20:00 Beijing, https://t.co/hvUFVt117T
Read HRIC’s submission on Hong Kong: https://t.co/XXqXgTo2ZG @ZhouFengSuo",hrichina,20784367,en,0.16368474,0.78574693,0.050568376
2023-02-15 23:12:29+00:00,1625996499015327744,"The #UN identified a new de facto leader of the terrorist group #AlQaeda, a former Egyptian special forces officer &amp; close affiliate of Osama bin Laden with a $10M bounty on his head:

https://t.co/hg3tlpV6UG https://t.co/w8FnEpniOc",KarlieVoisin,827178734524461056,en,0.44458187,0.5402696,0.015148515
2023-02-15 23:08:23+00:00,1625995466608345089,#Russia has patience. The final outcome would be #US &amp; #NATO ambitions frustrated. #US has a strangle hold over the #UN so expect nothing from the #UN. A lot of development in #Syria &amp; #Turkey. #US operations in #Turkey &amp; #Syria subjected to attacks at the moment.,forrester2,68645035,en,0.48287028,0.48968124,0.027448446
2023-02-15 23:02:45+00:00,1625994049978241024,"#Human Rights Law Improves Women's Health: Study
#UN #UNSW #Switzerland
https://t.co/YaczDTi1Vy",MirageNewsCom,3149729430,en,0.014379071,0.5900777,0.39554328
2023-02-15 22:51:29+00:00,1625991215052361728,"THIS has generations of build. The rot started when #Australia signed the #UN ""Rights of child"" aimed at child soldiers; THIS started a serious of events, including 'protecting' identities, no incarcerations, raising 'child' age, etc. (it did help Garreth Evens, the #politician). https://t.co/lL9hxxifeQ",Chris_E_Qld_Au,1411726710,en,0.42003068,0.48674935,0.09321996
2023-02-15 22:49:34+00:00,1625990729792364544,"BOTH CLOSER TO THE DOOR TO THE RIVER OF TURD?
Stark:""inventor of 'the bean lock' so that,OTHER RFID LOCKS, are in MY, WAKE!, so JYK'd!, ALSO!,&amp; how I'm in on the jyk-#French thing,with this other #English bloke, who ALSO speaks 'Franc-ee' well,called 'Macron' for our jyk-op!""
#UN",I_fwd_w_politic,1172706504966688770,en,0.068816595,0.69438463,0.23679875
2023-02-15 22:41:48+00:00,1625988778614571008,"@KEriksenV2 Cause then you would have to investigate the #UN The UN &amp; WEF in bed together. 
To implement #Agenda2030.

https://t.co/yE3a914ciF",Betterd64021359,1405264295374503942,en,0.18570222,0.74259907,0.07169876
2023-02-15 22:41:47+00:00,1625988770779774976,"For Peace, Progress and Prosperity:

Diplomatically stop all of the wars.

Invalidate the global culture of violence.

Create a new, life affirming culture.

Cure diseases.

Heal the sick.

Educate the ignorant.

Empower the poor.

Study Medicine and Science.

#un #god #jesus https://t.co/SehORT3Glm",erikerockd33,1571515057821085696,en,0.26414728,0.5533568,0.18249589
2023-02-15 22:41:15+00:00,1625988638893899781,Move Our Common Agenda from Ideas to Action: #UN Secretary ... - IISD's #SDG Knowledge Hub https://t.co/Ev0ZLX57sb,Financedata1,1276651360247787520,en,0.010405831,0.743456,0.24613813
