Datetime,Tweet Id,Text,Username,User Id,Language,Negative,Neutral,Positive
2023-03-13 23:58:23+00:00,1635430133031944193,"The #US must push the 🇪🇹|n Govt. to allow the independent investigation by #UN (ICHREE) ASAP in #Tigray where over 800,000 people killed &amp; 120,000 women raped. 
The HR investigation should not be handed to the perpetrators themselves❗️@UN_HRC @SecBlinken
 https://t.co/zQ0gRpykku",Tsegu1221,1562477954961068035,en,0.75152904,0.23536476,0.01310618
2023-03-13 23:49:58+00:00,1635428014367424513,@TreasChest @un is shame!! #un is an organization that support a genocide and give audience and platform to terrorist regimen. #closetheunitednations,GloriaTiradoPsy,480040753,en,0.96024585,0.037065007,0.0026891301
2023-03-13 23:40:13+00:00,1635425564357173248,BBC demonstrates its unbiased ability to collapse to pressure #BBC #MOTDboycott #motdstrike #PremierLeague #GaryLineker #UKPolitics #biased #FreedomOfSpeech #UN #humanrights #Refugee https://t.co/H64b1EfSFc,beagle16,302427881,en,0.5252733,0.42464146,0.050085235
2023-03-13 23:29:49+00:00,1635422944271663104,"@McfarlaneGlenda Ya following #BeijingPoilievre, The one Who is backed by the same groups as #BeijingTrudeau, the #CCP #WEF &amp; the #UN, Why be a follower when ya can be a leader.",PPCWinnipegNEDA,1087186330600255488,en,0.25758663,0.6725316,0.069881774
2023-03-13 23:28:36+00:00,1635422638314012675,"Russia approves 60-day Black Sea Grain Deal extension

After talks with the #UN on Monday, #Russia decided to extend the #Ukrainian grain export deal for another 60 days only https://t.co/1F1qAQNyHx",Filomen03258997,967746907413073921,en,0.0060919393,0.51472706,0.479181
2023-03-13 23:26:35+00:00,1635422131872727040,"Peace &amp; harmony. 

#Islam
#UN 
#Refugee https://t.co/4x8rdoDWKr",nabadinstitute,551989183,en,0.20965996,0.67445785,0.115882166
2023-03-13 23:25:10+00:00,1635421773096423424,"The current Beijing regime is completely Xi Jinping's private club, which means that his gang is managing the whole of China.  Insiders in the system revealed that Xi has many plans and dreams, which is the key point for the Western world to be vigilant about.#UN #EU #NATO #USA https://t.co/Fod6Bqmz75",Mike_freespace,1278487264729825280,en,0.19292879,0.6807972,0.12627393
2023-03-13 23:23:17+00:00,1635421302315184130,"@SecBlinken over 2+ years later, the 🇪🇹 n govt +🇪🇷 still have not been held accountable for the atrocities committed against #Tigray|ans.The #UN must ensure Action for the Investigation in Tigray.#Justice4Tigray #EritreaOutOfTigray @EUCouncil @UNHumanRights @UN_HRC @UN @POTUS #IC https://t.co/LInqniGBiz",TitiTit11979487,1440248054611734532,en,0.8039506,0.18678306,0.009266368
2023-03-13 23:20:00+00:00,1635420475286339586,"Haley: ""Stop Giving Money to Countries That Hate America"" 
https://t.co/REsfP2TZQR 
#NikkiHaley #election2024 #foreignaid #UN #money",NTDNews,1060573081935249409,en,0.61453277,0.3589485,0.026518747
2023-03-13 23:15:26+00:00,1635419327016112128,"Here it comes, this @DrTedros  message indicates the start of the #NWO #UN #WHO #WEF takeover via WHO dictates to national government health agencies. #CommentsExceedingLikes on original message about 4:1 at time of this ReTweet indicates the #PeopleDontAgree. Prepare!",honestyfreedom,158171074,en,0.40386713,0.50491786,0.09121506
