Datetime,Tweet Id,Text,Username,User Id,Language
2022-03-26 23:46:40+00:00,1507866655963058178,"@rshereme @zoyashef #Russia has no rules that they observe. Always has been that way and always will be. However, what I cannot understand is how they have a place in the #UN let alone Chair the Security Council. Now that is true madness. @ZelenskyyUa",mary_glass,334468074,en
2022-03-26 23:45:30+00:00,1507866365096509446,"@55Bellechasse @YvesPDB 🔵 Les Ukrainiens ne sont ni des anges ni des victimes, comme on nous laisse croire. “La vérité peut tarder, mais elle finit toujours par triompher.” TOUJOURS! 
#UkraineRussia #Russia #OTANCriminal #OTAN #NATO #Schwab #Soros #WEF #FEM #ONU #UN #NOM #NWO
Voilà: https://t.co/vplFUoQeLj",GraffChristian4,1227715749340426240,fr
2022-03-26 23:44:03+00:00,1507865999684513792,"@RichardHaass @un @sec_council 
Regardless of the #UN Chatter it makes no sense that you can be not only on the #security Council, but be acting president while starting an unprovoked #war &amp;  https://t.co/ccV588rsj1",eB3Design,541848155,en
2022-03-26 23:19:04+00:00,1507859709671399429,"#UN ١_١لمنظمات الدولية في صنعاء  
 ٢_ المغتربين من اليمن الشمالي في السعودية
٣- الجيش التابع للشرعية وحزب الاصلاح 
٤_ العمل السري لحزب المؤتمر  مع الحوثة.
أربعة عوامل لم تراها الرياض، وكانت  عوامل القوة والنماء للحوثة و الحصول على السلاح، ودقة تصويب الصواريخ وتمكينه من التوسع !",eng_thoyazan,864184651560214528,ar
2022-03-26 23:14:19+00:00,1507858515423076352,"بلند منزل یا شرکت یا سایر موارد که  بالا از معاش شان باشد مسترد کنید این حق مردم است در غیر آن طاالب باید  برخورد شایسته و مناسب با این کتله بی طرف نماید. فساد در کتله بلند بوده است که قضات پاک از این بابت رنج می‌بردند.
#UN",NasimeeNazir,1477048036455075844,fa
2022-03-26 23:14:16+00:00,1507858501699350532,"US Dollar in Danger, While #UN Warns of High Food Insecurity #FoodSecurity #USD #US #Dollar @theconvocouch https://t.co/MHpcwf1gaa via @YouTube https://t.co/9XP75gy5wy",dee4peace,2679788407,en
2022-03-26 23:12:54+00:00,1507858158819201024,"No more lies #UN 
No more terror of #Huthi https://t.co/FoC9NWEcc5",Bin_zaher1,582171573,en
2022-03-26 23:12:32+00:00,1507858065726623750,@EnPaisaje #Un lugar hermoso de muy buen gusto,GuadalupeMuozQ2,1380277090021470212,es
2022-03-26 23:12:31+00:00,1507858061993836547,"「国連の総意」は『テロ対策下の人権と基本的自由を保障すること』 #UN　#国連　#人権　自由
https://t.co/nz73m6y2oU",Puddings_Marble,1319919871,ja
2022-03-26 23:00:55+00:00,1507855145744404490,"This is what we're talking about.

#UNGA #un #usa https://t.co/JdlgkXMksU",fkhtribute,1432958058695626754,en
2022-03-26 23:00:06+00:00,1507854938407415816,"Learn game development and become a professional in Unity today. Ken DeVellis your instructor has been developing software for over 25 years! https://t.co/a4ZxPhRpBV
#dev #gamedev #unity #programming #learntocode #womenwhocode #un",DragonZapEdu,1372298275248869382,en
2022-03-26 22:59:40+00:00,1507854830387220486,"very informative report by #UN about #refugee fund
How it's collected, how it works &amp; who is the donor etc. It's confirmed most of the funds are coming from around the world's taxpayer citizens for good support.  #unhcr #refugeecrisis #ukrainiancrisis https://t.co/MjeOzoeK2p",itsshajib,89892248,en
2022-03-26 22:59:24+00:00,1507854763857256449,"The number of people who are severely hungry in #Sudan could double by September as a result of poor harvests, economic crisis, internal conflict and the #Russian invasion of #Ukraine , the #UN has warned.#Sudancoup  https://t.co/b15PKfs2V4",naylahussein,256929494,en
2022-03-26 22:37:25+00:00,1507849230928470025,@Sserunkuumajb Omg what #sick fks in this world why is this been blinded out by #media #wtf #world has become sick that they allow children #Genocide #torture #un,dree_kelly,1418314766729289729,en
2022-03-26 22:33:13+00:00,1507848174320635908,"Thank you very Much. @Israel Squadrillions @BlackRock 
Next time Send me Z... Numbers.
GLHF. Don't message me on DM.
https://t.co/yP01K2Tt1F
#Love #UN #AI #God https://t.co/5V9utNuPOx",whitewaterxx,1497845492403019784,en
