Datetime,Tweet Id,Text,Username,User Id,Language,Negative,Neutral,Positive
2022-08-19 23:59:44+00:00,1560778574096900106,"TURKS, Putin's hand-picked #UkraineWar ''mediators'', continue to thumb their nose at the #US, @NATO, #UN, and #EU, while illegally-occupying #Cyprus. @POTUS @VP @SecDef @SecBlinken @thejointstaff @SFRCdems @USAmbUN @antonioguterres @jensstoltenberg @EUCouncil @vonderleyen https://t.co/W58fRJ5BOq",dinohealth,45971965,en,0.80236363,0.18814653,0.009489817
2022-08-19 23:51:37+00:00,1560776531588182017,#Shoukry welcomes appointment of Simon Stiell as #UN Climate Change Executive Secretary https://t.co/wAmAq1Bpqk #unitednations #climatechange #egypt #simonstiell,ozarabmedia,1449985245105717253,en,0.001913422,0.12409501,0.8739916
2022-08-19 23:51:23+00:00,1560776472092037120,"The destruction of US-China relations is not the responsibility of the US government.  First, the Chinese government should respect other countries' values ​​and abide by international law and rules and order.  Second, ...#UN #EU #NATO #Taiwan  #China https://t.co/tY7LxkGHp5 https://t.co/5IlcL0vQsY",Mike_freespace,1278487264729825280,en,0.38095737,0.55997676,0.059065826
2022-08-19 23:45:14+00:00,1560774925312438272,"#Ukrainian President #Zelensky, after negotiations with the UN Secretary General, said that the #UN demands the demilitarization of the #Zaporozhye nuclear power plant.",gahamalian,890011658839441408,en,0.14769626,0.8188463,0.0334574
2022-08-19 23:44:00+00:00,1560774613256241152,"Taliban are psychopaths, and psychopaths never change
#DontRecognizeTaliban #SanctionPakistan #terrorismisntislam #noinmyname #westandwithafghanwomen #StopHazaraGenocide #HazaraLivesMatter #racismisntpartofislam #stopdiscrimination #humanrights #UN #LetAfghanGirlsLearn https://t.co/hJpxQ3KpY6",triciacrowder,11890322,en,0.839945,0.15130794,0.008747058
2022-08-19 23:37:18+00:00,1560772929192923137,#NATO or #UN should force Russia out of Europe’s largest nuke plant in #Ukraine. https://t.co/ODqaYh8aqX,BillCatlette,51225976,en,0.4689983,0.5067877,0.024213959
2022-08-19 23:25:43+00:00,1560770013241704448,"Thirty five women murdered in Australia this year. It's getting worse. Poverty does this. There is no escape. 

A deliberate government policy

#eugenics 
#auspol
#UN
#Amnestyinternational 
#ICC",nunsense12,1540378591870844928,en,0.9402223,0.05599683,0.003780873
2022-08-19 23:15:26+00:00,1560767425196466177,"Why is the intercommunity blindly believing #AbiyAhimmed pathological lair?When he dripped a spoon size of water from sea to the Tigray people then the IC clapping their hand and recorded as breaking news.Basic services are universal right for human beings.#UN,#EU and #AU failed https://t.co/zvbQn2TGaP",MusieHaile2,721746198894374913,en,0.8093977,0.17918903,0.011413378
2022-08-19 23:14:09+00:00,1560767101547057152,"@ReutersFacts #Reuters can’t be trusted, neither can any media services who’ve signed up to their myopic &amp; single narrative #TrustedNewsInitiative 
#Reuters is pushing hard, anything the #WEF want published, their highly supportive of the #WHO &amp; #UN

This should tell you all you need to know!",Vox_Dog,123515675,en,0.27444905,0.5196051,0.20594585
2022-08-19 23:11:54+00:00,1560766537367273472,"Nonviolent Responses to Militarism &amp; COVID-19 Article about 
Check it out: https://t.co/W6XtGM22vh
#team #announcment #blogs #internship #nonviolence #unitednations #un",Jakirshbaum,815801168,en,0.081072964,0.85380095,0.06512606
2022-08-19 23:01:57+00:00,1560764033027940352,"@UNOSAPG @WairimuANderitu @SandaOjiambo #NeverAgain slogan: Was this just the #UN way of dealing with the guilt of the #RwandaGenocide? What is @UN Genocide Prevention Office doing about the #GenocideInSouthernCameroons? We are recording it.
https://t.co/Vg0VIrAzf1",ambafreedom4,990512160932552704,en,0.50593585,0.4702425,0.023821646
