Datetime,Tweet Id,Text,Username,User Id,Language
2021-09-07 23:52:10+00:00,1435390467819061254,#TPLFTerroristGroup  #UN #AmharaUnderAttack #AmharaGenocide https://t.co/MbKrw1x4De,Abtron_Abtron,1383882039527567360,und
2021-09-07 23:47:22+00:00,1435389259385610241,"Projeto Raízes | História Geral da ÁFRICA

https://t.co/zbsVh91WVS
➕
https://t.co/IPVTcc3tmR
.
@debora_decampos

#OcultoNoId #DeboraCampos #África #HistóriaGeraldaÁfrica #Cultura #CulturaNegra #HistóriaNegra #história #Diáspora #Negros #NegrosEmDiáspora #UN #Unesco #UFSCar https://t.co/SaBiy23tsX",cbragaedu,49609073,pt
2021-09-07 23:46:00+00:00,1435388916329181184,"#BasicHumanRights #UNOOSA, #UN (2 cents to every good and nobel #roboticists who works on the topic.) https://t.co/S9BNxYwLq2",madhavanpallan,87624170,en
2021-09-07 23:45:49+00:00,1435388869462081536,"Nothing is worst than to see children's dying of hunger, the #UN &amp; Intl.Comm. must not allow the ongoing man-made starvation taking place in #Tigray . We demands unilateral Humanitarian intervention ASAP.
@WFP @PowerUSAID @SecBlinken @unicefchief @JosepBorrellF @USAmbUN https://t.co/Kf1YVhojBg",AlulaYohannes8,1381373260894502916,en
2021-09-07 23:45:11+00:00,1435388709600313347,"#Taliban ने की अफगानिस्तान में नई सरकार की घोषणा,#UN में घोषित आतंकी भी शामिल  https://t.co/4PDPxzq8xe
#Afghanistan,#TalibandeclarenewgovtinAfghanistan, #MullahHassanAkhund,#UnitedNations,#Kabul, #Afghanistannewgovernment,#TalibannewgovtformationinAfghanistan,#SirajuddinHaqqani",samaydhara,771807561821655040,hi
2021-09-07 23:44:33+00:00,1435388550346911747,"سلاح از طالبان گرفته شود
#SaveAfghanistanFromTaliban  #Un        
#SavePanjshir https://t.co/OuEi2rsJkx",AzarNajafi55,326687578,fa
2021-09-07 23:43:07+00:00,1435388192467914757,#un día en Paraná entre rio y ya me quiero volver para mis pagos🤣🤦‍♂️🤦‍♂️,Tomisergio1,1426840928682192896,es
2021-09-07 23:42:49+00:00,1435388116374806528,"🇪🇹ns know z costs of conflict. Zis war is not choosed by @AbiyAhmedAli rather arranged &amp; triggered by #TPLFTerroristGroup. To bring tranquility, 🇪🇹ns continue to work tirelessly with #ENDF &amp; it's leaders. #USA, #CNN, #UN, #EU stop meddling &amp; idle dreams of indirect colonization! https://t.co/wQlgg1P2Qn",Anasimos19,1384896888374243329,en
2021-09-07 23:38:58+00:00,1435387147003961344,"Power play. #WHO, #UN https://t.co/cPRvQLe76o",madhavanpallan,87624170,en
2021-09-07 23:37:30+00:00,1435386776462544896,"Samri &amp; TPLF militia are fed, clothed, and granted refugee status in Sudan, despite the attrocities they committed against Amhara in MaiKadra. #UN #UNHCR are in effect complacent. What more  evidence is need?!
@Betty_Moges @antonioguterres
@Refugees https://t.co/m2s1VGpuyJ",Kassahun2020,1333965409792430085,en
2021-09-07 23:32:08+00:00,1435385427343462402,"Cc:- #AI4H #WHO #ITU, #UN",madhavanpallan,87624170,und
2021-09-07 23:28:32+00:00,1435384519297839105,#un pobre grdudo en licencido y con #un máster #BASTA,token386,10591712,es
2021-09-07 23:25:24+00:00,1435383731380834306,Allah Mia is absent and Taliban is on stage ! #UN https://t.co/swO3cO6QA7,suresh15021941,2248519879,en
2021-09-07 23:22:00+00:00,1435382877001175046,"@RushanAbbas @TribunalUyghur Least #UN could’ve done is to send its peace keeping troops to make sure #Uyghurs have the most basic rights to survive as any other human on earth … but corrupt UN wouldn’t do that 

We need someone , some country to stand up for humanity!!",Uyghur_Oghly,253911923,en
2021-09-07 23:12:13+00:00,1435380413468270600,"Recordings there. #WHO, #UN https://t.co/fBF6qvoHgy",madhavanpallan,87624170,en
2021-09-07 23:11:44+00:00,1435380293985255424,"@Chaoseverywh3re @mobyshah @KashmirPolice @JmuKmrPolice Bro did you go to school/#RSS school?
I'm a lecture so can teach you #Pakistan first accepted the offer by #Kashmir on 15 Aug 1947. If Maharaja had any legal power #India didn't had to run to #UN as Maharaja was still alive. 🇵🇰 fulfilled the #UN requirements but 🇮🇳 still hasn't!",Rehana_Kashmiri,1180646292474777600,en
