Datetime,Tweet Id,Text,Username,User Id,Language,Negative,Neutral,Positive
2022-04-13 23:13:16+00:00,1514381232812875777,@amanpour @AliVelshi @morningmika @UnderSecStateP @SecBlinken A perfect example of the #UN mandate to spread democracy and kill innocent civilians all in the name of DEMOCRACY… https://t.co/YLw8IgFaul,imfrps,274272535,en,0.87781423,0.11432374,0.007861964
2022-04-13 23:12:57+00:00,1514381152114552835,"RT - In desperate attempt to stop accountability, #Ethiopa tried again &amp; failed to get #UN General Assembly to block funding for UN probe of #warcrimes &amp; rights abuses.

#UNGA approved the $$!

@hrw @amnesty on crimes against humanity in Western #Tigray
https://t.co/M9O4mpPQQY… https://t.co/uE1Vju6vG6",April_Shorty_,1462117768229048323,en,0.78150034,0.20988806,0.008611566
2022-04-13 23:10:24+00:00,1514380512206462977,"#UNICEF says more than half of #Ukraine's children displaced by fighting. The head of the #UN agency told the #SecurityCouncil that in more than three decades of humanitarian work, he had never seen so many children uprooted in such a short timeframe. 🇺🇦 #StandWithUkraine https://t.co/LTYIUktfnH",Michael90937613,1478922561715159040,en,0.63294536,0.33013764,0.036917042
2022-04-13 23:10:20+00:00,1514380494867243016,The US. reiterates its grave concern over continuing reports of ethnically-motivated atrocities committed by Amhara authorities in #WesternTigray. #UN @JosepBorrellF @UN @EU_Commission @UN_HRC @UNHumanRights  @JuttaUrpilainen  @IntlCrimCourt… https://t.co/dFsoQzWG05,mekelle0344,1485027153167192068,en,0.72563803,0.2648934,0.00946869
2022-04-13 23:10:12+00:00,1514380461774188546,"The WHO chief described the blockade in the Tigray region, which has lasted over 500 days, as the longest and worst in human history. #UN  #SupportHR6600 @SenateForeign  @RedCross  @PowerUSAID @SenFeinstein @SFRCdems @SpeakerPelosi… https://t.co/1B8bkqfLUw",mekelle0344,1485027153167192068,en,0.7791814,0.20801392,0.012804686
2022-04-13 23:09:48+00:00,1514380360326725634,"The WHO chief, who is from Tigray, said he has not spoken  to his relatives in the region for more than 500days because communication cut-off. #EndTigraySiege #UN @UNICEF @RedCross  @PowerUSAID @SenFeinstein @SFRCdems @SpeakerPelosi… https://t.co/jdpNehyB7R",mekelle0344,1485027153167192068,en,0.61639977,0.3695601,0.014040015
2022-04-13 23:09:40+00:00,1514380328579874820,Because of Tigray war thousands of #ChildrenOfTigray  have become lost or separated from loved ones.#UN @UNICEF @RedCross  @PowerUSAID  @ChrisVanHollen @SenFeinstein @SFRCdems @SpeakerPelosi @SenateForeign @StateDept … https://t.co/FhrTH3FVq7,mekelle0344,1485027153167192068,en,0.86187863,0.13216278,0.005958601
2022-04-13 23:09:34+00:00,1514380301107187719,#ChildrenOfTigray have also been a victim of sexual violence by Ethiopian and Eritrean troop.#UN @UNICEF @RedCross  @PowerUSAID  @ChrisVanHollen @SenFeinstein @SFRCdems @SpeakerPelosi @SenateForeign @StateDept  @SaveChildrenLEB … https://t.co/FhrTH3FVq7,mekelle0344,1485027153167192068,en,0.83009475,0.16518268,0.004722521
2022-04-13 23:09:20+00:00,1514380244563763209,"#ChildrenOfTigray are targeted of massacre, in Mariam Dengla more than 20 childrens in  Sunday school children were among those brutally killed by  Eritrean forces. #UN @UNICEF @RedCross @SaveChildrenEU @WHO @PowerUSAID  @JuttaUrpilainen… https://t.co/avyh1p0yM8",mekelle0344,1485027153167192068,en,0.9271223,0.06993322,0.00294452
2022-04-13 23:09:13+00:00,1514380214947692550,"Many children in Tigray have died of malnutrition and disease as a result of the siege, and death will continue if the siege is not stopped, the report said.#EndTigraySiege @UNICEF @RedCross @SaveChildrenEU @UN #UN @WHO @PowerUSAID … https://t.co/ThfBS74C05",mekelle0344,1485027153167192068,en,0.9269448,0.07012971,0.0029252525
2022-04-13 23:09:07+00:00,1514380187806453766,"Children of Tigray are hospitalized due to malnutrition and disease, but are unable to treat them,there is no medication b.c of blockade.#EndTigraySiege @UNICEF @RedCross @SaveChildrenLEB @UN #UN @PowerUSAID @WHO @JuttaUrpilainen @EU_Commission… https://t.co/ojCQnkKUsY",mekelle0344,1485027153167192068,en,0.88248426,0.111401886,0.0061137103
2022-04-13 23:09:00+00:00,1514380159280943106,"As food and the means to buy it dwindled in a city under siege, the young mother felt she could do no more. She killed herself, unable to feed her children. #EndeTigraySiege @UNICEF @SaveChildrenLEB @UN #UN @PowerUSAID @WHO https://t.co/MAdObnG0ky",mekelle0344,1485027153167192068,en,0.9340578,0.0620154,0.0039267777
2022-04-13 23:07:09+00:00,1514379693465780225,"@UN #overpopulation #UN
For decades, the UN ignored the rapid population growth in these poor countries.  Instead, they fed it like a drug addition.  Damn responsibility.  Let's blame everyone else for these problems. https://t.co/Ils26iiLzb",North_East_Ohio,1301161852882255874,en,0.9328711,0.06043425,0.0066946675
2022-04-13 23:03:41+00:00,1514378822778556426,"@antonioguterres But Mr. Secretary ,
How on earth one expect peace when all medias adding fuel to situation, when western powers day in and day out bragging, when #UN members don't have choice except echoing what western say. 
This world need mature leaders who have believe to diplomacy.",DawitDjote,1285235688263344130,en,0.50618905,0.44962728,0.044183668
2022-04-13 23:02:54+00:00,1514378623159087107,"@antonioguterres #overpopulation #UN #UNICEF 
What bullshit.  What an idiot.  The UN has silently stood by while the African population had double in three decades &amp; will double again in 25 years. (Source = UNICEF)  Infrastructure could not grow at same rate. UN blew it again. https://t.co/1v9qhJekH7",North_East_Ohio,1301161852882255874,en,0.92719966,0.06560581,0.0071945633
2022-04-13 22:59:55+00:00,1514377872915509251,#ChildrenOfTigray have also been a victim of sexual violence by Ethiopian and Eritrean troop.#UN @UNICEF @RedCross  @PowerUSAID  @ChrisVanHollen @SenFeinstein @SFRCdems @SpeakerPelosi @SenateForeign @StateDept  @SaveChildrenLEB … https://t.co/wWZfksG4TX,asterAweke1,1439391477143162883,en,0.83009475,0.16518268,0.004722521
2022-04-13 22:59:50+00:00,1514377851843268617,"#ChildrenOfTigray are targeted of massacre, in Mariam Dengla more than 20 childrens in  Sunday school children were among those brutally killed by  Eritrean forces. #UN @UNICEF @RedCross @SaveChildrenEU @WHO @PowerUSAID  @JuttaUrpilainen… https://t.co/1mKysnDKVl",asterAweke1,1439391477143162883,en,0.9271223,0.06993322,0.00294452
2022-04-13 22:59:45+00:00,1514377831211585546,"Many children in Tigray have died of malnutrition and disease as a result of the siege, and death will continue if the siege is not stopped, the report said.#EndTigraySiege @UNICEF @RedCross @SaveChildrenEU @UN #UN @WHO @PowerUSAID … https://t.co/7wso2lNAeP",asterAweke1,1439391477143162883,en,0.9269448,0.07012971,0.0029252525
2022-04-13 22:59:40+00:00,1514377809296343043,"Children of Tigray are hospitalized due to malnutrition and disease, but are unable to treat them,there is no medication b.c of blockade.#EndTigraySiege @UNICEF @RedCross @SaveChildrenLEB @UN #UN @PowerUSAID @WHO @JuttaUrpilainen @EU_Commission… https://t.co/C6M3DBXQlO",asterAweke1,1439391477143162883,en,0.88248426,0.111401886,0.0061137103
2022-04-13 22:59:35+00:00,1514377787641143300,"As food and the means to buy it dwindled in a city under siege, the young mother felt she could do no more. She killed herself, unable to feed her children. #EndeTigraySiege @UNICEF @SaveChildrenLEB @UN #UN @PowerUSAID @WHO https://t.co/FS5MFfKZnf",asterAweke1,1439391477143162883,en,0.9340578,0.0620154,0.0039267777
2022-04-13 22:57:23+00:00,1514377237079932929,"@UNOCHA #overpopulation #HumanitarianCrisis #UN #stupidity 
Where is the UN when population growth exceeds a nation's ability to support their people?  Overpopulation is a major threat to African peace. https://t.co/dsLKcSEzzg",North_East_Ohio,1301161852882255874,en,0.94184047,0.054515976,0.0036435365
2022-04-13 22:53:50+00:00,1514376341369417730,@IMshamstrz #OIC #UN See that What Is happening In India,ImINDIA90242580,1514112335572574212,en,0.114922255,0.8420296,0.043048162
2022-04-13 22:51:39+00:00,1514375794411278349,@LoganLancing @ConceptualJames This was a fifth grade lesson based on #UN curriculum: “The goal of this course is to build #empathy and perspective about how global issues affect people living in different areas of our planet.” https://t.co/4URgNUtHdo,calcancal,610125933,en,0.009077523,0.65669715,0.33422533
2022-04-13 22:48:08+00:00,1514374909060784130,@waqas61158167 #un thank u,Asad888Ch,1899897050,en,0.011953158,0.29266426,0.69538265
2022-04-13 22:47:02+00:00,1514374633268645898,"#UN definitions:
#Genocide #CrimesAgainstHumanity #WarCrimes #EthnicCleansing 
https://t.co/SFa08jc1Sc",mariaminpeace,255007697,en,0.67570347,0.3106736,0.013623064
2022-04-13 22:42:33+00:00,1514373501049704450,"No modern #war was ever justified, all nations are wrong, what does that make the #UN #UkraineWar #ZelenskyWarCriminal #PutinWarCriminal https://t.co/FPrWe2lYoG",DrSki_Bum,3353362487,en,0.8396717,0.15181957,0.008508673
2022-04-13 22:32:06+00:00,1514370872957677568,"It is so worthless, pathetic, and lachrymose that African countries are still struggling, battling Neglect Tropical disease  NTD in this 21st century.
#AfricaIsbleeding 
#humanitarianservice
#UN
#WHO
#UNICEF
#NGO",OdohEmmaChinedu,1456962092842487808,en,0.9596872,0.03722874,0.0030840833
2022-04-13 22:31:26+00:00,1514370703759495168,We've found out how the #UN responds to the world's pernicious #TigraySiege and the ongoing #TigrayGenocide. Tigray has endured 524 days of weaponized rape and starvation while the #UN watches silently. @UN @UNOCHA @antonioguterres @USAID @PowerUSAID @UNGeneva @EU_Commission https://t.co/jolieAhxUl,Codk2dfj4msJXsu,1513158423248056320,en,0.8303638,0.16183169,0.00780461
2022-04-13 22:29:36+00:00,1514370242591526915,"@lesiavasylenko Should #UN treat women as independent agents, responsible for them selves? Yes, but not being raped. #NeverAgain if they use #Antirape device - let that someone try to rape be responsible. #war #sometimesinapril #peace #ukraine #MSC2022 #NFTCommunity 
https://t.co/wVnSbg4AoO",PEP4UM,807556040527060992,en,0.55761814,0.40880057,0.03358124
2022-04-13 22:29:32+00:00,1514370226946674692,"What can #HumanRights orgs +#UN #EU etc,.do if Boris ordered the Navy to intercept #DinghyInvasion boats &amp; turn them around into French waters &amp; rebuff all unpermitted intrusions?

Many unsuitably cultured ID- less male boaters may well pose potential security threats to #UK https://t.co/bCmVfpfLoy",tweetingbrit,567638278,en,0.7912198,0.1988066,0.009973655
2022-04-13 22:29:20+00:00,1514370178049462276,United Nations - #LIVE #Video #UnitedNations #UN  https://t.co/zjlTgLcoIQ via #YouTube,jdo8302,236892243,en,0.030620301,0.787158,0.18222167
2022-04-13 22:28:04+00:00,1514369857281839108,The problem is we blindly think that there is a world order of Conventions &amp; Agreements #UN. But they are null &amp; void when it comes to poor &amp; black people. We shouldn't forget the Nixon policy of black Africans overwhelming the world &amp; war as the solution. Africans should learn. https://t.co/PHUqRbrsRj,KlYohannes,1336623585549488130,en,0.69364345,0.28268144,0.023675177
2022-04-13 22:23:21+00:00,1514368671719723008,"@MANOMACHINE @dnforca Consecutive #Australian governments have sunk a lot of taxpayers' money in the #UN &amp; its agencies.
Julie Bishop donated a lot, so that she could click the red heels along the UN corridors. Gillard was a generous donor, as well.",martha_majestic,475347133,en,0.35396817,0.57710594,0.06892584
2022-04-13 22:19:11+00:00,1514367622736924682,"Nothing to see here... Just the scientists of the #UN saying humanity will become extinct starting in less than 200 years. Mostly due to Republicans and far-right governments worldwide along with Oil lobbyists. U see this @Michsmithtx ? 

https://t.co/Ly9V2QQWTo",OmarAlexis,14352241,en,0.7540447,0.22881937,0.017135961
2022-04-13 22:18:32+00:00,1514367459821768711,"@RussianEmbassy @mfa_russia @RusembUkraine @rusembassynl @InsiderDonbass @BBCWorld @SkyNews @ftworldnews @TelegraphWorld @REESOxford @guardianworld It’s tough to substantiate the #Mariupol chemical attack when #Russia’s fascist forces are bombarding &amp; besieging the city

🇷🇺 shells humanitarian corridors — No one in &amp; no one out

If #Moscow has nothing to hide then allow #UN reps to visit the area

https://t.co/LOwAJtgHQn",jeffreybacic,2291984124,en,0.71131986,0.2753158,0.013364363
2022-04-13 22:16:23+00:00,1514366917221531653,"Join Cannabis Industry leader, Amber Littlejohn, at the upcoming Regenerative Cannabis Live, hosted at the United Nations Delegates Dining Room, in New York City on May 5th.

#UN #SDG #ESG #CEO #CBD #CFO #NBA #THC #UNSDG #NFL #Cannabis #NFT #legal #lawyer #global #impact #hemp https://t.co/tMq4qE4QbA",regennabis,1189987749622775808,en,0.0034521949,0.7405366,0.25601116
2022-04-13 22:10:17+00:00,1514365381997125650,"The WHO chief described the blockade in the Tigray region, which has lasted over 500 days, as the longest and worst in human history. #UN  #SupportHR6600 @SenateForeign  @RedCross  @PowerUSAID @SenFeinstein @SFRCdems @SpeakerPelosi… https://t.co/GKUzL4IMuk",ZeruMulaw,1497663575720185859,en,0.7791814,0.20801392,0.012804686
2022-04-13 22:06:05+00:00,1514364327603671044,"@AdaptXChange @theGCF @PoulaFl @ClimateAli @Vositha @DrJNalau @LPicourt @KKovaka @weisbergm @schindlermurray @kristianteleki Another new #ClimateReport from my #UN Expert Group colleagues on #Oceans.  I am thrilled to play a *very* small part in this talented team's efforts in making our coastal zones more climate resilient.

https://t.co/oBOnOC32B0",marknevitt,20722171,en,0.0015548291,0.023701688,0.97474355
2022-04-13 22:03:51+00:00,1514363765252366345,"The #Ic must give an attention for  #tigray- ethiopia as they give more attention as #Ukraine, Hundreds&amp; thousands of children are under sieges of famines,and lack of medicines in tigray for over 500+days. #UNHRC #UN #WFP #USsecblinken act now. https://t.co/fnRxBpcsOV",HintsaA2,1457617548975935488,en,0.4339132,0.5036911,0.062395692
2022-04-13 21:57:57+00:00,1514362279810244610,"Boy shot dead by Israeli forces in the village of Hosan, west of occupied Bethlehem. #DoubleStandards #UN #EU #USA #UK https://t.co/90y2mVCucD",aharring,16960028,en,0.8478865,0.14722209,0.0048915143
2022-04-13 21:57:18+00:00,1514362114382643208,"On April 13 in New York at the elections held in the #UN Economic and Social Council, #Armenia was elected to the UN Committee on Non-Governmental Organizations for the term of 2023-2026.",KRISTINEPETROS,1436054967199092742,en,0.006728677,0.9433216,0.049949706
2022-04-13 21:51:03+00:00,1514360543225733124,"@PowerUSAID @chefjoseandres @USAID To build better world:
Let humanitarian agencies work humanitarian work,
Let @HRW and @amnesty guided by principles not by cliques and politics,
Let #USA gov't stop from interfering into countries domestic issues.
Let the world have #UN that enforce its principles.",DawitDjote,1285235688263344130,en,0.113753,0.60567325,0.2805737
2022-04-13 21:47:59+00:00,1514359771771637768,"At #UNSC #Luxembourg made 6 recommendations to end use of sexual violence as a weapon of war:

🔸address root causes
🔸document crimes
🔸hold perpetrators accountable to survivors, with key role for ICC
🔸support survivors
🔸implement #SafeSchools declaration
🔸use #UN sanctions https://t.co/rOTLSrUth6",LuxembourgUN,2314915915,en,0.27635437,0.6784625,0.04518318
2022-04-13 21:42:42+00:00,1514358441472663556,#UN Thank you,rajab_otho,1480624074661502976,en,0.0072586113,0.25030857,0.7424327
2022-04-13 21:42:08+00:00,1514358296798507010,@SultanAhmadAli #un thank you,rajab_otho,1480624074661502976,en,0.008509249,0.22541651,0.76607406
2022-04-13 21:38:45+00:00,1514357447095377922,@HillelNeuer I’m fine with the #UN building being closed,taino_official,1145022683320598535,en,0.08368965,0.6490772,0.2672331
2022-04-13 21:35:34+00:00,1514356645391917062,".@NadiaMuradBasee after #UN SecCouncil mtg on preventing sexual violence in conflict:

Via translator: We have provided evidence of survivors' &amp; civil society testimony across the globe. 
Now it needs to go to a court
#ISIS #Ukraine #Ethiopia https://t.co/F1QJus7gQc",pass_blue,453639812,en,0.30390358,0.65086323,0.04523316
2022-04-13 21:32:57+00:00,1514355988136173577,We've found out how the #UN responds to the world's pernicious #TigraySiege and the ongoing #TigrayGenocide. Tigray has endured 524 days of weaponized rape and starvation while the #UN watches silently. @UN @UNOCHA @antonioguterres @USAID @PowerUSAID @UNGeneva @EU_Commission https://t.co/iMir6CTBIB,Brhane99494650,1502018511002083334,en,0.8303638,0.16183169,0.00780461
2022-04-13 21:29:03+00:00,1514355004563468297,"@loucharbon @hrw @amnesty #Ethiopia is shameful! 
It is great that it failed.
By the way why is the #UN taking no action against Ethiopia for blocking 7 million people from getting food and medicine since 15 months?

#TigraySiege",Sara18785983,1374346395474354176,en,0.89014244,0.100671366,0.009186147
2022-04-13 21:27:55+00:00,1514354718994141185,"@KamVTV Not Obama. Why are you asking questions? Who said #Obama is running the White House? Because he isn't! Well, maybe a little bit. But he's only following orders from #Rockefeller, the #IMF, and the #Nazi Party - you, know, the #UN #NATO #WHO #WEF #Bilderberg  #eugenics Obviously.",MikeRockStone,1420330774826414083,en,0.5750263,0.38324675,0.04172697
2022-04-13 21:26:55+00:00,1514354470444060676,"🧐...🇺🇳...🇺🇦...🕊 «The people of Ukraine cannot bear the violence being inflicted on them. Our world cannot afford this. We need to act now» —António Guterres, UN Secretary General.

#Ukraine 🇺🇦 #StandUpForUkraine #RussianInvasionOfUkraine #NATO #UN 🇺🇳 

https://t.co/V4a52JE2wv",CM32467297,1272989664664846344,en,0.81336117,0.17405178,0.012587043
2022-04-13 21:25:28+00:00,1514354103706689536,"The world is a cruel place to be judged by when it comes to the race issue. ""a fraction of it...."" what a word to describe the whole pain and voiceless ignorance of the world to the other side of the world.#UN @antonioguterres @POTUS @mbachelet https://t.co/xT4meGjYB1",GirmayMeresa21,2148369402,en,0.9410926,0.05413672,0.0047707534
2022-04-13 21:25:25+00:00,1514354091350282240,"RT @DestiUSA: Redwood National and State Parks
Thank you @alanspitzerphotography
Follow us : 🇺🇸 https://t.co/evdRRKCF79 🇺🇸
#SupportUkraine 🇺🇦
#DestinazioneUSA #StatiUniti #travelusa #travel #usa  #visitusa #exploreusa #usaroadtrip #traveler #tourist #un… https://t.co/4orJnhvBSO",oomobile,8612442,en,0.0038505811,0.13969888,0.8564505
2022-04-13 21:24:12+00:00,1514353783618351104,"I will tell my Children of How #US #EU #UN supplied Weapons to Brother of Same Family, to attack a fellow Brother😭

This is Evil!!

#Africans are suffering the same fate now, as a result of the enermity,  they created b/w brothers here..

#Ukraine be Wise..

#BiafraExit",AmadisonEpelle,1379114287415889921,en,0.94751376,0.049426116,0.0030602652
2022-04-13 21:24:11+00:00,1514353780824981511,Interesting that the #UN won’t use this definition for what has been happening for seven decades in The State of #Palestine. At the same time #Israel is a member of the UN #HumanRights Council and voted to remove #Russia. https://t.co/fPjZb7GIZY,phyllisr_taylor,878353859034447872,en,0.49074674,0.46450686,0.044746336
2022-04-13 21:21:22+00:00,1514353072440373251,@KamVTV BINGO! Welcome to the party #GreatReset #NWO #BrettonWoods #FederalReserve #IMF #Rothschild #Rockefeller #UN #Hitler #JFKassassination,MikeRockStone,1420330774826414083,en,0.006538045,0.16513184,0.82833004
2022-04-13 21:19:27+00:00,1514352588757606403,"1/For the 1st time in history, #Ukraine was elected to the #UN Permanent Forum on Indigenous Issues. Candidate from Ukraine Suleiman Mamutov, an international lawyer, a representative of the Crimean Tatar people, was elected by an overwhelming majority to the Forum for 2023-2025. https://t.co/CZkC2TpBhQ",With__Ukraine,1497024001314590725,en,0.005872992,0.5806402,0.4134869
2022-04-13 21:18:30+00:00,1514352350542336004,Finally someone with critical thinking is speaking up    #Ukraine #Russia #NATO #UN #EU https://t.co/UwQgHC5Ms5,nancy_pavlovic,1000949364360077313,en,0.0820998,0.68818825,0.22971183
2022-04-13 21:15:56+00:00,1514351705344806916,"2)it will only increase the degree of ridicule in the U.S. government. Hahahahaha.....😂
The level of shame in the U.S. government is about to make me laugh to death.
#USA #UnitedStates #NEWS #World #UN #G20 #Russia #Ukraine #Asia #Europe #Africa #MiddleEast #International #EU",China_News12,1458408857315721219,en,0.78383315,0.18152215,0.03464454
2022-04-13 21:15:55+00:00,1514351702958227459,"1)Now many countries have seen through the hypocritical tricks of the US government. Even if the U.S. government sends more officials to other countries to propagate so-called ""human rights, freedom, and democracy,""
#USA #UnitedStates #NEWS #World #UN #G20 #Russia #Ukraine",China_News12,1458408857315721219,en,0.5854873,0.39166266,0.022850037
2022-04-13 21:15:52+00:00,1514351689335296016,"Our interview with UK's deputy perm rep to the #UN   

+ latest podcast episode, featuring @JamesKariuki_UN  &amp; @MarkSeddon1962 
https://t.co/00AKnFAkyj",pass_blue,453639812,en,0.015542605,0.8506025,0.13385482
2022-04-13 21:13:20+00:00,1514351050253340672,More than 80% of health facilities have either been looted or destroyed by 🇪🇹 + 🇪🇷 as well as Amhara forces in #Tigray. Women and girls of Tigray were subjected to weaponized rape. #UN put the hypocrisy aside and act now. #TigrayCantWait @UN @UNICEF @UNGeneva @WFP @POTUS @PowerUS https://t.co/Erp8pDlVGs,NurhusenSamri,1496615889575325701,en,0.9065814,0.0891409,0.004277732
2022-04-13 21:12:57+00:00,1514350952660312064,"@GHS @WHO @DrTedros The question is not why @DrTedros makes biased calls for humanitarian aid to #Tigray only, but of course not for #Amharas &amp; #Afars devastated by #TPLF. The question is why #WHO &amp; #GHS are being used for biased purpose? Is it not corruption global scale? Is it not immoral? #UN",Lasfaw,60192663,en,0.68460953,0.3007599,0.014630538
2022-04-13 21:06:19+00:00,1514349286946967557,"The #UN food price index rose sharply long before the #RussiaUkraineCrisis 
erupted. This 75% increase in less than two years, including 13% in just the last 
month, has already exceeded a similar spike in the early 2010s. https://t.co/MkIZV7FQTv",OChedda,728254482815983618,en,0.03070225,0.38855264,0.5807451
2022-04-13 21:01:49+00:00,1514348154455535622,"Children of Tigray are hospitalized due to malnutrition and disease, but are unable to treat them,there is no medication b.c of blockade.#EndTigraySiege @UNICEF @RedCross @SaveChildrenLEB @UN #UN @PowerUSAID @WHO @JuttaUrpilainen @EU_Commission… https://t.co/yjwjLLvu3s",yemane_birhan,1356865819926556676,en,0.88248426,0.111401886,0.0061137103
2022-04-13 21:01:40+00:00,1514348115599503362,Get ready #Canada the internment camps have already been built by #BlackFaceHitler #UN #GESTAPOS are ready to move in. #foodshortages will start soon. #KlausSchwab #globalists #2030Agenda https://t.co/kGhD3FNHii,chick_golf,1426674566,en,0.51796174,0.43161455,0.050423738
2022-04-13 21:01:39+00:00,1514348109089882118,"Many children in Tigray have died of malnutrition and disease as a result of the siege, and death will continue if the siege is not stopped, the report said.#EndTigraySiege @UNICEF @RedCross @SaveChildrenEU @UN #UN @WHO @PowerUSAID … https://t.co/Bm378ADmeX",yemane_birhan,1356865819926556676,en,0.9269448,0.07012971,0.0029252525
2022-04-13 21:01:25+00:00,1514348053502832644,"The WHO chief, who is from Tigray, said he has not spoken  to his relatives in the region for more than 500days because communication cut-off. #EndTigraySiege #UN @UNICEF @RedCross  @PowerUSAID @SenFeinstein @SFRCdems @SpeakerPelosi… https://t.co/NISd1lBAPc",yemane_birhan,1356865819926556676,en,0.61639977,0.3695601,0.014040015
2022-04-13 20:55:34+00:00,1514346581906051084,"@joanybaby77 @NONONOEU It's a done deal. 194 countries have signed up to it - thereby signing up to a #UN One World Global Govt.
We've been sold like cattle in an auction.",MungoMouthpiece,1733162454,en,0.32971156,0.553897,0.11639156
2022-04-13 20:48:37+00:00,1514344829186101258,"Putin's Regime will Sink: #EU #UN #Britain ..

Putin's Regime, will bring Total Cleasing of #Africa from Colonial Influences

I Love @KremlinRussia_E because God, will Use Him in this end time to Achieve so Much

Wait for It!

#ItsSupernatural

#AfricaUnite

#BiafransAreGoingHome",AmadisonEpelle,1379114287415889921,en,0.040119328,0.25804022,0.70184046
