Datetime,Tweet Id,Text,Username,User Id,Language,Negative,Neutral,Positive
2022-12-07 23:51:52+00:00,1600639261094584329,"isn't it around time a #DAO claims nationality. Would be great seeing them sitting at #UN meetings at some points. 

Or even the #UnitedNations having a meeting with the #DigitalNations",Stizsz,1476666802595844097,en,0.020188488,0.2767733,0.70303816
2022-12-07 23:40:33+00:00,1600636410293272579,Arkansas town elects youngest Black mayor in US #NewsBreak ~ ⁦#democracynow⁩ #UN #UNESCO… https://t.co/yFPJHtXdSI,EligioAwiizotl,214256893,en,0.032415785,0.8658629,0.10172129
2022-12-07 23:40:09+00:00,1600636310515027968,Register for #UnitedNations 101 for Girls Webinar on Dec 10. Students learn about the UN’s work and international policy then pass a #UN resolution. Tickets ➡️ https://t.co/zdDijPycsr #NewYork #Boston #Baltimore #Cleveland #Charlotte #Raleigh #Nashville #Dallas #KansasCity #Boise,GirlsinPolitics,2837991784,en,0.008732374,0.8567682,0.13449942
2022-12-07 23:31:51+00:00,1600634222150144001,"Excited to share the latest addition to my #etsy shop: Silver/Gold Shooting Star Necklace for Women, S925 Chain Meteorite Pendant, Sparkly Cubic Zirconia Hypoallergenic Jewelry | Make a Wish https://t.co/YtTF9txL6g #wedding #christmas #starscelestial #cubiczirconia #un https://t.co/TIrEYakIAH",EunoiaSelects,1584236496936226820,en,0.000682965,0.032991208,0.9663258
2022-12-07 23:25:51+00:00,1600632711181438977,"What we do is what we called love, care and kindness. Am yet to fight education, poverty and opportunity. The main problem in Africa that is affecting our children is education and opportunities. 
#SaveDeChild #UN https://t.co/zQoK8kI6cK",SaveDeChild,1547966813702565890,en,0.2830981,0.51488197,0.20201994
2022-12-07 23:20:10+00:00,1600631281808822273,Register for #UnitedNations 101 for Girls Webinar #Canada on 10 Dec. Students learn about the UN’s work and international policy then pass a #UN resolution. Tickets ➡️ https://t.co/Kh8IFYyicr #Toronto #Calgary #Vancouver #Edmonton #Ottawa #Halifax,GirlsinPolitics,2837991784,en,0.01057212,0.8607984,0.12862946
2022-12-07 23:14:28+00:00,1600629845670739970,"Body of missing former UH student found in Central Texas lake, sheriff says The sheriff's office said a dive team found Aamir Ali's body in Canyon Lake near Potters Creek Park around 2 p.m. on Wednesday. ~ #Texas #UN #UNESCO  https://t.co/SDNPxC8hnH",EligioAwiizotl,214256893,en,0.18197232,0.7975044,0.020523204
2022-12-07 23:13:39+00:00,1600629639700832261,"All those  aboriginal  sympathisers I suggest actually really believe  that you are attacking the wrong people in this debate  to vote yesl
why are you not attacking #wef (*mostlywhite) #un and all other organisation for their part in dividing Australia  will turn on you to do so",secret007au,2561728280,en,0.8249481,0.16555034,0.009501701
2022-12-07 22:47:30+00:00,1600623062122082304,"About the Dictator's Inexhaustible Doubles=
Prohibition of posting intimidation propaganda news for war criminals.

@POTUS @kishida230 @iingwen
@ChengWenTsan @AlboMP @GiorgiaMeloni @President_KR @JustinTrudeau @EmmanuelMacron
#Ramstein #UN @jensstoltenberg https://t.co/8KGfTc7XUQ https://t.co/FuGXAUfM5I",blue9390,93527441,en,0.56938916,0.41078112,0.019829733
2022-12-07 22:43:12+00:00,1600621979345747968,"@NazaninBoniadi @RoyaPiraei #MahsaAmini #UN is shame #Baraye , with this type of shows ,what type of help is it ? you all are even not able to organize any internet or even not stop regime people in west ,what type you all are?",SarahMicheal47,991662747631964160,en,0.89979374,0.094761364,0.005444871
2022-12-07 22:41:52+00:00,1600621643176484876,"@UNSG It is #India's studied  policy to sideline the #UN in the #Kashmir dispute so that no just settlement can be evolved. By remaining inert and unresponsive, the @UN aids and encourages that policy. Kashmir is at the brink of genocide 'GenocideWatch.' #InvokeArticle99",ghulamnabifai,2250926036,en,0.69679064,0.28694636,0.016262995
2022-12-07 22:39:15+00:00,1600620986357141504,The #UN is stronger when we work together. #SocialChampions is a unique inter-agency initiative between @UNICEF &amp; @UNVolunteers. DEC @KyokoYokosuka thanked @UNICEFMexico &amp; all the #UNVolunteers on her visit to the Social Champions Call Centre for making this partnership possible. https://t.co/zffNSuGu5A,UNV_ROLAC,1040621473231187968,en,0.0013013538,0.044767693,0.9539309
2022-12-07 22:32:58+00:00,1600619401782370320,"The Taliban made a serious decision to kill people, and started planting mines on the side of the roads.
#UN
#StopHazaraGenocide https://t.co/duzAmdjL9s",Rohi_b2,1578928060468002817,en,0.9159417,0.080922,0.0031363028
2022-12-07 22:25:56+00:00,1600617633010819075,"@amnesty @un @weimers @UNHumanRights @Bundeskanzler snipers in the up of azadi toewer shut to protests people ,then where is the hell the #un fact_factin ri ageng regim are killing &amp;attesting &amp; executioning, genocideing the people of iran,do you westerns falling love with mullahs https://t.co/9mtOrrNCPm",TaurusVirgo93,4718486428,en,0.89432764,0.1018427,0.0038296909
2022-12-07 22:21:21+00:00,1600616481158754306,My heart almost screamed but alas I misunderstood🧐 #RussiaisATerroistState yet it’s in @UN security council 😡😡😡how on earth is this justified? Stop funding corrupt useless #UN https://t.co/LZdH25aPbD https://t.co/A7C7nQeDMC,LOTUSVINI,247865851,en,0.959734,0.036949806,0.0033161636
2022-12-07 22:19:44+00:00,1600616072041881600,"Who are in violation, mainly China 🇨🇳 and Arabs according to #UN; The Home Sexuality, abortion and many others are already written and are apart of the Somali Constitution from 1962-1979 and so on; it’s part of Somali Penal Code,Find the penal in handle @JamalGurhan ; for #GBV",JamalGurhan,1902400837,en,0.6779348,0.31228662,0.009778567
2022-12-07 22:17:24+00:00,1600615483845545984,FINAL FANTASY Versus XIII https://t.co/qDdlFq7N5d #時透無一郎 #スパロボ30 #スパロボW #復活のルルーシュ #織田信長 #SCAPIN #OP_FILMRED #特命全権大使 #水星の皇帝陛下 #ヒロアカ #BORUTO #レミングシステム #地球上陸作戦99 #全宇宙総会 #敵国条項 #六者会合 #UN #NSA #STOPインボイス #SAR衛星,Hiaka3,820986638,en,0.18303896,0.7802594,0.036701687
2022-12-07 22:17:12+00:00,1600615434503352320,"@disclosetv Everything about this is fake.
'Person' because he's not a real 'man' but an actor acting out the will of his #UN #WEF masters.",Riogallica,67950946,en,0.86815727,0.123437546,0.008405129
2022-12-07 22:13:26+00:00,1600614488834703362,"These Woke LW Globalists are a Threat to Freedom &amp; Democracy⬇️⁉️They, #WEC,#WHO,#UN,#KlausSchwab, #MedicalTyranny,#CCPChina,#SocilCreditCurrency,BillGates Etc
Are the Real Enemy That MUST be Fought‼️ https://t.co/D77Jgs9pKI https://t.co/dBzHfkGnqa",roger94570980,1228727684429160449,en,0.9039268,0.09010725,0.0059659677
2022-12-07 22:00:32+00:00,1600611241252294656,"#un @UN @WHO what are you doing about Israel's crimes? 
#r4today #bbcBreakfast https://t.co/GNznRHBaH3",NWO_Covid_WW3,1509772182183981059,en,0.42961043,0.5543603,0.016029306
2022-12-07 21:57:06+00:00,1600610378852945920,@UNAMAnews Taliban terrorist fascist showing middle finger 🖕 to the #UN and all western countries specially to the #USA as they receive $100 millions a week for killing civilians and their terrorist activities in Afghanistan right now,ishaq_hazara,3089507251,en,0.9444459,0.05336549,0.0021885838
2022-12-07 21:56:01+00:00,1600610105128525830,#EuropeChoices #UN Fact n fiction book site:#Harvard Prof -Clash of civilization with #Islam https://t.co/6Wnglxr334 https://t.co/3Jd9WPDBWd,ModernWorldCen,727931684751089664,en,0.30542502,0.6538958,0.040679254
2022-12-07 21:53:01+00:00,1600609351437361153,[Yeah Right When Pigs Fly 🤣] #UN says #Israel must give up #nuclear weapons in lopsided vote https://t.co/BYHHJ15krg,edrormba,298728900,en,0.47206497,0.4914338,0.03650123
2022-12-07 21:52:28+00:00,1600609210122633216,"""Russia always invests in division.

@POTUS @kishida230 @iingwen
@ChengWenTsan @AlboMP @GiorgiaMeloni @President_KR @JustinTrudeau @EmmanuelMacron
#Ramstein #UN @jensstoltenberg https://t.co/ian8FsH31M https://t.co/r3GeoKpncP",blue9390,93527441,en,0.47132903,0.50353855,0.0251324
2022-12-07 21:46:41+00:00,1600607754288517120,"@djck_live @nexta_tv Agree, it is farcical that Russia remain in the #UN",Skippingdog,446793917,en,0.5640848,0.41094336,0.024971763
2022-12-07 21:46:33+00:00,1600607722847801348,"Commit suicide is HARAM, and KILL INOCENTS IS HARAM TOO!
#DontRecognizeTaliban #westandwithafghanwomen #StopHazaraGenocide #HazaraLivesMatter #racismisntpartofislam #stopdiscrimination #humanrights #UN #LetAfghanGirlsLearn #Wewantjustice #BanTaliban #FreeAfghanistan https://t.co/c7TEvIs8O0 https://t.co/pUlYvZHRGV",triciacrowder,11890322,en,0.75547975,0.229596,0.014924255
2022-12-07 21:46:24+00:00,1600607683249582080,Another dead Palestinian teen no headlones no outrage from #UN #humanrights the International system is #WhiteSupremacy. A ongoing #apartheid and #genocide https://t.co/VfinrHEfcu,Darealgrappler,1526999261195276288,en,0.9308757,0.06577962,0.0033446355
2022-12-07 21:39:09+00:00,1600605859616329729,"Two days at the United Nations attending the Hispanic Heritage Summit. We are all committed to creating inclusive environments that celebrate our uniqueness because one size no longer fits all. 
#diversity #inclusion #un https://t.co/Aee5H2ks3Q",5xminority,848708817357504512,en,0.0039956653,0.14796698,0.8480373
2022-12-07 21:37:58+00:00,1600605561539948548,"@francis_scarr No, he's not. #Lavrov has worked as a diplomat - an arrogate one - in the #UN for years. He knows exactly what he's talking about.  Currently, it's just parroting #putin's message. ➡️ To make an excuse for the next #mobilization in #russia for the home front.
@maraj60",raninen,20680509,en,0.48778674,0.444459,0.06775431
2022-12-07 21:34:46+00:00,1600604757885788160,"This is Iran today, military coup, suppressions and poverty, this is real face of Mullahs in Iran, this is 43 years outcome of Islamic revolution!
#IranProtests2022
#MahsaAmini
#GOP
#JoeBiden
#whitehouse
#UN
#EuropeanUnion
#Senate
#UK
#EUunion
#Trump
#UnitedNations
#UNICEF https://t.co/BVugDjQPjz",TruthPower7,1573532192835219456,en,0.62025696,0.35649845,0.02324467
2022-12-07 21:32:37+00:00,1600604215055122432,"@CGMeifangZhang The #Rainbow was originally applied to #Society and #Politics by the #UnitedNations. Then later the #UN was infiltrated and perverted. But now, #XiJinping and #Putin are leveraging it to empower #Sovereign #Nations in a #Multilateral World Order",wavetossed,257097577,en,0.34856805,0.5882339,0.06319806
2022-12-07 21:30:42+00:00,1600603733007732759,"The 6th edition of The Dialogue hosted at the #UN (8 and 9 Dec), will bring together the world’s regional policing organizations and other major intergovernmental security stakeholders under INTERPOL’s global umbrella. https://t.co/tkRImF1TRT https://t.co/s2IYAm8URO",INTERPOL_HQ,50643002,en,0.004484674,0.69537336,0.30014193
2022-12-07 21:28:56+00:00,1600603287513927681,"@Maks_NAFO_FELLA Good.
So war-crime #putler Putin will be closer to north America for international tribunal.
Possibly #UN tribunal",longterm_invest,1286379510,en,0.21475387,0.63820267,0.1470435
2022-12-07 21:25:20+00:00,1600602381015781378,🇫🇷 A large rally was held in France for the country's withdrawal from NATO. #Nato #France #paris #news #newstoday #EU #UN https://t.co/r6FtnpAu7O,baysarov85,1561420458951675905,en,0.03694935,0.8221299,0.14092074
2022-12-07 21:24:29+00:00,1600602169572528140,Member states of the CELAC alliance https://t.co/r5ufDZJ9Gt #PPT_CELAC #UN #UNESCO…,EligioAwiizotl,214256893,en,0.043039165,0.9092185,0.04774231
2022-12-07 21:23:51+00:00,1600602011673632768,@ADawn3 @TheMarcitect Not prosecuting criminals and letting them back out to repeat offend is just another tool from their toolbox they are using! What else is in their Depopulation toolbox...Covid fraud...Climate Fraud??? #depopulation #WEF #UN #covidfraud #climatefraud #agenda2030,arizonan8tive,239627391,en,0.8570252,0.13371609,0.009258759
2022-12-07 21:13:09+00:00,1600599317596835840,"Islam is respect others, treat others well, with good manners and good words. Mistreat others is forbiden for the believers. #StopHazaraGenocide #HazaraLivesMatter #racismisntpartofislam #stopdiscrimination #humanrights #UN #LetAfghanGirlsLearn #Wewantjustice #BanTaliban https://t.co/hany2M7CAt",triciacrowder,11890322,en,0.28792173,0.6072971,0.10478111
2022-12-07 21:07:16+00:00,1600597837372592128,#Civilian #Gun ownership is a problem for the #UN and its #Globalist #Cabalist Agenda.  #GunControl https://t.co/nqzRAk3Tcu,MatthewMG2,417811839,en,0.7896929,0.1960867,0.0142204445
2022-12-07 21:04:39+00:00,1600597178992451584,"KILL INOCENTS IS HARAM!
#DontRecognizeTaliban #SanctionPakistan #terrorismisntislam  #westandwithafghanwomen #StopHazaraGenocide #HazaraLivesMatter #racismisntpartofislam #stopdiscrimination #humanrights #UN #LetAfghanGirlsLearn #Wewantjustice #BanTaliban #FreeAfghanistan https://t.co/J3Hc0SOP8L",triciacrowder,11890322,en,0.58244485,0.39067617,0.026879013
2022-12-07 21:03:45+00:00,1600596949643792384,Why can’t Ukraine be accepted into expedited membership? If NATO is combat ready it should not be afraid of Russia. Who’s fooling who? #NATO #UkraineWar #UkraineRussianWar #UN https://t.co/OzQvCTSVGA,VicSingh13,848567639236542465,en,0.67059755,0.31410927,0.015293198
2022-12-07 20:57:40+00:00,1600595418772930560,The most evil mass murdering terrorists thieves are entitled white men . #un #ap #aclu #csulb #Whitehouse https://t.co/GCUS63gGaj,sethrow991,1352572483,en,0.9579936,0.038789198,0.003217128
2022-12-07 20:56:02+00:00,1600595010730176512,Both will never survive.  These corrupt entitled men have gotten away with raping this world my whole life .I am not afraid Joe #Whitehouse #un,sethrow991,1352572483,en,0.9413444,0.05332082,0.0053347903
2022-12-07 20:55:41+00:00,1600594920829599746,Refugees from -Afghanistan Amir Zahiri + Akif Rasuli were denied the Right to seek Asylum in #EU - They were wrongfully labelled Smugglers and got 50 years in prison. Their Appeal trial takes place in Lesvos #Greece this week - #UN…https://t.co/TGh3pLlIk8 https://t.co/b7M4nIA7c0,NunoVilhenaSant,299781672,en,0.87402844,0.12014985,0.0058216294
2022-12-07 20:53:58+00:00,1600594488618909696,I am not afraid of losing white organized crime.  #un #ap #aclu #csulb #whiteh https://t.co/lEY5YWRzFA,sethrow991,1352572483,en,0.45884946,0.4802197,0.060930856
2022-12-07 20:52:38+00:00,1600594155616477184,"Peru president dissolves congress, which then ousts him (from @AP) ~ ⁦@PedroCastilloTe⁩ ⁦#PPT_CELAC⁩ ⁦#DemocracyNowEs⁩ ⁦@m_ebrard⁩ ⁦@alferdezprensa⁩ ⁦@LulaOficial⁩ ⁦@evoespueblo⁩ #UN #UNESCO… https://t.co/wnpQQh0Q3h",EligioAwiizotl,214256893,en,0.30915532,0.65676105,0.03408364
2022-12-07 20:51:30+00:00,1600593870382714880,I believe the most evil terrorists #republicanparty #media #Hitler thieves  most manipulative  deadly of all history are white men . #un #ap #aclu #csulb #Whitehouse #Marktwain,sethrow991,1352572483,en,0.93000627,0.06600725,0.0039865514
