Datetime,Tweet Id,Text,Username,User Id,Language
2021-03-31 23:58:25+00:00,1377409980572258304,"Estou me juntando a milhões de pessoas de todo o mundo, que estão apoiando o Secretário-Geral da ONU (#UN) @AntonioGuterres em seu apelo a um cessar-fogo mundial (#GlobalCeasefire) na #Covid19Pandemic. Assine &amp; RT! #Coronavirus https://t.co/9bfSd4dpTC",albry_da,961698753559310336,pt
2021-03-31 23:53:43+00:00,1377408797866659844,"@George_Of_FL @IndoPac_Info @sksudipta__ @UN 1/2 OK :0)
There is a One #China Policy accepted by the #UN inc #US/#UK as signatories.
This is why #Taiwan cannot get it's own representation at the @UN.
China will NEVER let Taiwan go... no matter how much #theWest causes issues through their @NEDemocracy #CIA &amp; #MI6 etc.",CharlieFrederix,1020808702906052608,en
2021-03-31 23:53:03+00:00,1377408631574913024,Caso Lazio Torino: aperta un’indagine sui granata. Le ultime - #Lazio #Torino: #aperta #un’indagine https://t.co/jkhtKwO5vs https://t.co/rzgNDxOULF,zazoomblog,231726084,it
2021-03-31 23:34:06+00:00,1377403861309087748,"状況によって閉店時間前に営業終了の場合もございますがその時はお知らせいたします🙇🏽‍♀️🙇🏽‍♀️🙇🏽‍♀️
そして、本日 4/1〜4/3まで1周年イベントが始まるのでお時間ある方は遊びに来て下さい💓
皆様のご来店心よりお待ちしております🙇🏽‍♀️
これからも U N をよろしくお願い致します💓💓💓💓
#UN #五戸 #カフェ#居酒屋",UN98633917,1252008746089238528,ja
2021-03-31 23:32:13+00:00,1377403387306782722,"#TigrayGenocide 
#TigrayGenocide 
#AmharaOutofTigray 
#EritreaOutOfTigray 
#EthiopiaOutOfTigray 
#SanctionEthiopia 
#SanctionEritrea 
#AbiytoICC 
#IsaiastoICC 
#AxumMassacre 
TIGRAY can't wait #UN act now. 
#DanglatMassacre  
#UNOnlyForTigray 
#VerifiedWithdrawalOfEritrea https://t.co/RucqWYRBGi",Tesfaye12850847,1335290918564335616,en
2021-03-31 23:31:40+00:00,1377403251658645506,"@AIPAC WE MUST NOT ALLOW IRAN TO BUY WEAPONS FROM RUSSIA AND CHINA.

US AND #UN MUST CALL CHINA TO STAND FOR PEACE IN ALL ITS TRANSACTIONS.

WE MUST FORBID ARMS SALES IN ISRAEL REGION, FROM TURKEY, TO IRAN, ARABS COUNTRIES AND EGYPT.",GuyCNADIELINE,1108321615291535362,en
2021-03-31 23:30:18+00:00,1377402905527902214,"Save us ,

Save our rights, 

Save the future of our children, 

Stop suicides, 

Stop the cult, 

60 years is enough.

#stateless
#kuwait
#un
#UNHCR
#hrw
 #نبي_ننقذ_البدون",TSFHR,284441272,en
2021-03-31 23:23:34+00:00,1377401210718674946,@Smith_JeffreyT Imagine carrying such young kids on the military tank 😳 what's the work on $#fricanUnion &amp; #UN,Ashwal65986509,1366200618444984321,en
2021-03-31 23:15:03+00:00,1377399068700209154,"At Regennabis we continue to align &amp; drive the #UN #Sustainable Development Goals (#SDG) Framework within the #Cannabis Industry. Companies are beginning to see the #business value of implementing SDG strategies at the core of their #businesses

https://t.co/udVM2HzYez
#CBD #Hemp https://t.co/C9k0uJiT1c",regennabis,1189987749622775808,en
2021-03-31 23:11:40+00:00,1377398215423586306,"Amara_Genocide
UPDATES on WellegaMassacre 
201 civilian #Amhara farmers slaughtered on Mar 30, 2021.   Unless the #UN #security council intervenes, the ongoing AmharaGenocide #will #never #stopped. 
@hrw #EthioHRC @UNHumanRights amnesty #AmharaHRGW #AmharaGenocide #UNHCREthiopia https://t.co/sBn5fXgtXY",MolaNatnael,1340288296451190784,en
2021-03-31 23:11:35+00:00,1377398195488092164,"#GBVmustEND #internationalwomensday2021 #PROMASIDOR #chevron #OSIWA #UN #unwomen #renoomokri 
@undpnigeria @unwomen @britishcouncil @osiwa @chevron @PromasidorGroup",wrahpnigeria,1907585365,und
