Datetime,Tweet Id,Text,Username,User Id,Language,Negative,Neutral,Positive
2021-03-21 23:57:33+00:00,1373785886295482369,@Defender_747 So we need to keep highlighting the atrocities &amp; draconian laws applied in our disputed #Kashmir to make the 🗺 aware to knock the door of #UN which has been sleeping from too long when many died. I wish we can take UN to court for negligence &amp; for provacation of 🍁 #Mujahideen!,Rehana_Kashmiri,1180646292474777600,en,0.76579505,0.2219624,0.012242491
2021-03-21 23:56:43+00:00,1373785674344591360,#Tigray Demands #UN-lead international independent investigation not the corrupted #AU nor #EHRC. #UNInvestigateTigray #UNOnlyForTigray #EritreantroopsoutOfTigray #AmharaForcesOutOfTigray #IsaiastoICC #AbiytoICC #AbiyMustGo #SanctionEritrea #SanctionEthiopia #TigrayCantWait https://t.co/eoVL8Bf3nZ,Emun_John,1349974946475196416,en,0.454132,0.5123018,0.033566132
2021-03-21 23:54:29+00:00,1373785113344012288,"@POTUS Mr.Biden, You Administration and #UN Should  stand with the people of Myanmar in calling for an immediate end to military and Brutality on People in Myanmar!?

#WhatsHappeningInMyanmar",Satishkumarnun,879763725238108160,en,0.37389445,0.57398033,0.05212515
2021-03-21 23:54:02+00:00,1373785000005492738,"#UN ESCWA: Economic Affairs Officer, (Temporary Job Opening)  [Temporary] - Economic, Soci | Grade: P-3 https://t.co/lj7CyOzLZ9 #jobs",UNJobList,90736001,en,0.07609322,0.8678706,0.05603622
2021-03-21 23:48:35+00:00,1373783630879678468,@CNNPolitics @USAmbUN Thank you for the powerful speech at the #UN. @POTUS cannot promote racist policies in Africa and claim to fight racism domestically. Global racist policies make fighting racism difficult within America. Current policy on Ethiopia is a good example.,EBelay,17468939,en,0.3179005,0.39373997,0.28835958
2021-03-21 23:42:48+00:00,1373782172763451396,@JulianTHolmes @DesmondSwayne Very busy kowtowing it may seem.....#UK #UN #Agenda2030,tweetingbrit,567638278,en,0.3161516,0.6160725,0.067775935
2021-03-21 23:42:18+00:00,1373782048729661445,"@SaharaReporters HERE WE GO!

I AM ROOTING FOR PEACEFUL REFERENDUM SECESSION THOUGH.

SURELY, THIS ZOO 🇳🇬 EXISTENCE IS NEGOTIABLE!. @UNO. #UNO. @UN. #UN. @AU. #AU. #ICJ. @ICJ. @USATODAY. #UK @DailyMailUK",Damilarey_4,1263197745013305346,en,0.16805044,0.51719,0.31475955
2021-03-21 23:42:03+00:00,1373781984300912643,". HERE WE GO!

I AM ROOTING FOR PEACEFUL REFERENDUM SECESSION THOUGH.

SURELY, THIS ZOO 🇳🇬 EXISTENCE IS NEGOTIABLE!. @UNO. #UNO. @UN. #UN. @AU. #AU. #ICJ. @ICJ. @USATODAY. #UK @DailyMailUK https://t.co/RKFuMJQ4eb",Damilarey_4,1263197745013305346,en,0.13674262,0.5112897,0.35196778
2021-03-21 23:38:13+00:00,1373781019548000259,"@DesmondSwayne A brave &amp; courageous voice crying in what, even now in Q2 2021, still seems to be the wilderness. 
A likely suitable candidate to truly lead #Conservatives in devoidance of excessive globalist kowtowing? 
#UN #UK #Covid19 #Agenda2030 #NewAbnormal #reformparty_uk https://t.co/9xrs3lmdvB",tweetingbrit,567638278,en,0.068534404,0.5978519,0.33361375
2021-03-21 23:38:08+00:00,1373780999100768256,"What kit of action? Tell TPLF criminals to surrender then nobody die. Can you tell #UN why TPLF terrorist start shooting #ENDF, and west Tigray #Maikadra massacre https://t.co/y3Me90AdwD",AbrahamThee,1332131427282894849,en,0.8266073,0.16780174,0.0055910246
2021-03-21 23:32:54+00:00,1373779681665806341,Mass military exercise of NATO and the US in Europe - a blow to Resolution 1244 and the #UN https://t.co/Xa53E8Sy4l,srbnews0,879229057786933248,en,0.64614797,0.34067145,0.013180627
2021-03-21 23:23:51+00:00,1373777403802230786,🙏🏾Zoom in to this xlnt sketch by @askingforearth presenting the essence of inspiration at @utdblacklives event marking the #UN’s International Day for the Elimination of Racial Discrimination: Youth standing up against racism. Pure🔥hosting by @MajesticMarvina &amp; @DeliaMattis 🙌🏾🙌🏾 https://t.co/4vQgTm71cX,NickGreenergy,991649669188145152,en,0.004225311,0.2699276,0.725847
2021-03-21 23:14:56+00:00,1373775160210259971,"The Kuwaiti ambassador pointed to the seriousness of the repeated violations committed by Israel against the Palestinian people, ""many of them war crimes and crimes against humanity” 

#SaudiArabia #Kuwait #UN #Palestine 
https://t.co/a24lBFTo1X https://t.co/a24lBFTo1X",Deja_Hamm,1101145473509801984,en,0.8156578,0.17799771,0.0063446127
2021-03-21 23:12:43+00:00,1373774601185062915,"The Saudis can end the war while respecting #Yemen's sovereignty.
They must support the Sunni majority who once supported the Houthis.
The lords of the moon used Yemen as a billiard ball to create the conditions for Saudi Arabia to face Iran. 
#UN @HassanRouhani @KingSalman #PAIX https://t.co/yUbCgvvGQw",elpuebloalmando,1265022246,en,0.40548158,0.5557969,0.038721576
2021-03-21 23:03:31+00:00,1373772288110170117,The video clip about Helicopter fall is fake and is made by Central Intelligent agents of Secret services of #AshrafGhaniArmy #BehsudMassacre #Nato #UN #hazaragenocide,i_zadeh,517137480,en,0.7644024,0.22726215,0.008335439
2021-03-21 23:02:51+00:00,1373772120262467584,"@mattjcan Why blame the UN Matt? You may as well blame the lizard people, it makes just as much sense.
 #lizardpeople #auspol #ConspiracyTheories #UN #UnitedNations #LNPfail #NSWFloods #WarragambaDam #gladysB #NSWgov",Cubaclarita,2970635906,en,0.65308833,0.3016873,0.045224335
2021-03-21 23:02:30+00:00,1373772031355928578,"Non-interference in the internal affairs of other states &amp; the equality of nations, we thought, were among pillars on which the @UN and #SecurityCouncil stood. Why are powerful states trying to bully #Ethiopia and betraying principles on which #UN was founded? #WesternHypocracy",7f11ebf581c543b,2507641484,en,0.67882854,0.30651206,0.014659436
2021-03-21 23:00:31+00:00,1373771532892172289,Fake Pandemic Financially Promoted By #Gates #Soros #NWO #WHO #CDC #CCP #IMF #FakeNews #MSM #UN #SeditionHasConsequences #FEDS #BANKS #Bilderburg #FascistBritain #DEMS #RINOS #WakeUpAmerica https://t.co/k7VXuTvXm8,51LouShelly65,196411725,en,0.80990916,0.17772597,0.012365038
2021-03-21 22:58:37+00:00,1373771053017665538,"Non-interference in the internal affairs of other states &amp; the equality of nations, we thought, were among pillars on which the @UN and #SecurityCouncil stood. Why are powerful states trying to bully #Ethiopia and betraying principles on which #UN was founded? #WesternHypocracy",Ephrem_Wakjira,1285307908490620929,en,0.67882854,0.30651206,0.014659436
2021-03-21 22:53:48+00:00,1373769841853747202,"#UN asking @EthioHRC for joint investigations will massively impact the result of the war crime investigation on Tigray given EHRC is an entity that's neither independent or impartial. its state funded and responds to the state. @USUN @Atayeshe @ASteiner
https://t.co/fELefCyNn0",Gebreslasie41,1342225277909397504,en,0.6340874,0.3481373,0.017775292
2021-03-21 22:47:25+00:00,1373768235804332032,"@JanSummersalt Tell the #UN that when they have rescued #Myanmar from #MyanmarMilitaryTerrorists, THEN they may feel free to indulge in fanciful lecture tours. In the meantime, STFU. @CarlaChamorros @RitaPanahi @theboltreport @mirandadevine @ScottMorrisonMP @BristolComSense @PrisonPlanet https://t.co/D0Ch2kiTZU",ProfitDoctor_,1018422037,en,0.6310582,0.33840078,0.030541075
