Datetime,Tweet Id,Text,Username,User Id,Language
2021-02-09 23:50:03+00:00,1359288481491656708,台湾とのつくばの半導体の会社オリンピックと関係あるんですか。放火とも？日本の平和信じられますか。#管首相 #西村大臣 #WHO #UN #EU #BorisJohnson,AtsukoHashimot1,1009452225595367424,ja
2021-02-09 23:48:31+00:00,1359288095661694976,"@JoeBiden 
@WhiteHouse 
@MichelleObama 
All friend please Report to War Crimes and Crimes against Humanity office #OHCHR SocialMedia Ohchr #MyanmarMilitaryCoup #whatshappeningnowinmyanmar #save_myanmar #CivilUprising #freeaungsansukyi #democracy #UN https://t.co/jVTMrSUZ2r",ayemyamon17,1356261780477992960,en
2021-02-09 23:47:17+00:00,1359287788584071172,"@yunwaddylm 
All friend please Report to War Crimes and Crimes against Humanity office #OHCHR SocialMedia Ohchr #MyanmarMilitaryCoup #whatshappeningnowinmyanmar #save_myanmar #CivilUprising  #UN 

https://t.co/L7Xpyrz69m

https://t.co/oXDfYMQ6o5

https://t.co/ooVPOOqz7M https://t.co/CU4zHxnwye",HayHmam,836708701352308738,en
2021-02-09 23:37:54+00:00,1359285424850685953,#Interfaith &amp; #Multicultural #GoddessSpirituality workshop now online at my #SelenaFox #YouTube channel: https://t.co/debCB5nEaQ #UN #WorldInterfaithHarmonyWeek https://t.co/knkudx82yC,Selena_Fox,34258941,en
2021-02-09 23:36:28+00:00,1359285065600012291,"Register Now:
https://t.co/oG72KMrYzx

#InternationalMUN #mun #imun #modelunitednations #imun2020 #youth #globalopportunity #opportunity #conference #international #internationalconference #diplomacy #leaders #youngleaders #unitednations #un https://t.co/NRX19fdWE5",Harsha15524,3221630772,en
2021-02-09 23:31:07+00:00,1359283720033890314,#EU #WHO #UN #USGovernment #IndiaGovernment #CanadianGovernment,AtsukoHashimot1,1009452225595367424,und
2021-02-09 23:27:39+00:00,1359282845114462209,@monakshow @RSBNetwork There’s a method to their madness. Think about it! #MarxistSocialistTakeOver #Agenda21 #UN #OneWorldGovt,LadyFyreAZ,21604766,en
2021-02-09 23:23:43+00:00,1359281854889807877,"Turkish group seeks probe into #Uighur activist's death!

Group urges #UN body to investigate Tursun Kaliolla's death in #China, seeks protection for family.

#Turkey #Uyghur #HumanRights #HumanRightsViolations 

https://t.co/2mSOCzHlGb",pretentiousdr,132683168,en
2021-02-09 23:21:34+00:00,1359281317498806274,#UN #SaveMyanmar #WhatsHappeningInMyanmar @UNHumanRights @hrw @KenRoth @RapporteurUn https://t.co/NfQBt0vktV,DDsaveourpeople,780494151007739909,und
2021-02-09 23:17:40+00:00,1359280335507308550,Clinton may have been able to recognise it. #JoeBiden #EU #UN #WHO,AtsukoHashimot1,1009452225595367424,en
2021-02-09 23:13:11+00:00,1359279206933356544,"#BREXIT #UK #MONEY #NHS #COVID19  #CORONAVIRUS #BIZ #HUMANITARIAN #UN 

UNDER BREXIT GESTAPO UK RULES, 
#EU HARD WORKING Human Migrants must be Beaten and Kaputen in Public !!!  (Video Evidence)  
https://t.co/gwyrlsEDIU",IvanKlass_,2162364234,en
2021-02-09 23:05:22+00:00,1359277239737663489,"@ZappyZappy7 @RobotConsumer https://t.co/o00rjL1ZLP ""ID, Wallet, Keys All In Your Hand: Sweden Moves Into The Future With Microchipping | Nightly News"" - NBC News YouTube channel. 
Microchip in the right hand, or forehead, according to #UN #EU. #GlobalReset electronic money system.",CarrieGeren,831680442109665280,en
2021-02-09 23:05:10+00:00,1359277187006947336,"@ZappyZappy7 @RobotConsumer https://t.co/o00rjL1ZLP ""ID, Wallet, Keys All In Your Hand: Sweden Moves Into The Future With Microchipping | Nightly News"" - NBC News YouTube channel. 
Microchip in the right hand, or forehead, according to #UN #EU. #GlobalReset electronic money system. https://t.co/8QauHoSqZZ",CarrieGeren,831680442109665280,en
2021-02-09 22:58:40+00:00,1359275554009206787,"https://t.co/o00rjL1ZLP ""ID, Wallet, Keys All In Your Hand: Sweden Moves Into The Future With Microchipping | Nightly News"" - NBC News YouTube channel. 

Microchip in the right hand, or forehead, according to #UN #EU. #GlobalReset electronic money system.

Revelation 13:16-18 https://t.co/ILI0hk26Bp",CarrieGeren,831680442109665280,en
2021-02-09 22:58:08+00:00,1359275417006399489,"https://t.co/o00rjL1ZLP ""ID, Wallet, Keys All In Your Hand: Sweden Moves Into The Future With Microchipping | Nightly News"" - NBC News YouTube channel. 

Microchip in the right hand, or forehead, according to #UN #EU. #GlobalReset electronic money system.

Revelation 13:16-18",CarrieGeren,831680442109665280,en
2021-02-09 22:57:46+00:00,1359275324551397376,"NGOs from around the world warn that “#Egypt’s #HumanRights community is facing annihilation” and call for “bold action” by the #UN Human Rights Council. Learn more: https://t.co/0HGjSl8if8

#HRC46 #FreePatrick",ScholarsAtRisk,313530984,en
