Datetime,Tweet Id,Text,Username,User Id,Language,Negative,Neutral,Positive
2021-10-27 23:48:30+00:00,1453508936955400194,Slave labor exist for you to consume your responsible.  #un #nba,sethrow991,1352572483,en,0.619721,0.35072657,0.029552346
2021-10-27 23:45:35+00:00,1453508206035030016,You want it to change stop buying g from companies that abuse people in China send work Americans can do out of the country to save abuck exploit all of us for billions of dollars annually.  Stop feeding the pigs #un #nba,sethrow991,1352572483,en,0.90630263,0.08648282,0.0072145606
2021-10-27 23:45:02+00:00,1453508066872283139,"Join us in #Georgia for Camp #UnitedNations for Girls #Atlanta 2022 on Apr 16. Delegates learn about learn about the UN’s work, int'l policy then pass a #UN resolution. #GirlScouts earn a badge. Tickets ➡️ https://t.co/8pDzPkEBWx #Savannah #Columbus #Macon #Marietta #homeschool",KimMitRas,33936754,en,0.0050100833,0.59789807,0.39709178
2021-10-27 23:45:02+00:00,1453508066410909697,"Join us in #Georgia for Camp #UnitedNations for Girls #Atlanta 2022 on Apr 16. Delegates learn about learn about the UN’s work, int'l policy then pass a #UN resolution. #GirlScouts earn a badge. Tickets ➡️ https://t.co/so3xJB2iOr #Savannah #Columbus #Macon #Marietta #homeschool",GirlsinPolitics,2837991784,en,0.0050100833,0.59789807,0.39709178
2021-10-27 23:45:00+00:00,1453508056860532738,Watchdog Calls on UN Agency to Fess Up About Employees Suspended for Terrorist Ties | CBN News https://t.co/Qu5yUyOtwY #UNRWA #UN  @CBNNews,CBNNews,26028938,en,0.29508844,0.6803032,0.024608377
2021-10-27 23:43:43+00:00,1453507732732973058,"You still have very little room  with me ..you waTch it for a almost a decade now
... Your Bosses corrupt white American business practices abuse lies manipulation greed created  slave labor environments . #un #nba",sethrow991,1352572483,en,0.918896,0.07580896,0.0052949814
2021-10-27 23:41:48+00:00,1453507253965832193,"For more than 10 months now the international comm, #UN #EU US and World Media gave all kinds of encouragement to #TPLFTerroristGroup including support for negotiation! THIS DID NOT WORK! IT IS WRONG! #TPLFSURRENDERNOW #SanctionIsWrong @StateDept @EUCouncil #DemocracyShallWin",manuhem3,1108697255731699713,en,0.960465,0.036636967,0.0028981538
2021-10-27 23:41:30+00:00,1453507177004425222,I seen your video.. I owe you an apology I'm sorry.. you are blaming the appropriate people in this country .. Slave labor exist in China to satisfy the need for greedy men .Companiesike Nike target countries like China to abuse laborconditions out sourceforprofitability #un #nba,sethrow991,1352572483,en,0.8964483,0.09633195,0.007219888
2021-10-27 23:27:50+00:00,1453503738459705350,"Origins of #MINURSO,
#UN Mission for the #REFERENDUM in #WesternSahara 
#Independence #Decolonisation
#AFRICA's #LastColony 
https://t.co/QW5sDRl6bj via @pass_blue",WSahara1,4919824829,en,0.066992946,0.8846904,0.04831679
2021-10-27 23:21:37+00:00,1453502173447348224,"What do you think #environmentalist ?
2% of your wealth to stop #starvation .
Are you the #man you claim you are?
#ElonMusk  #UN
@elonmusk https://t.co/Pettu7pMpR",alimostaedii,799494441992155137,en,0.41220757,0.54517436,0.042618126
