Datetime,Tweet Id,Text,Username,User Id,Language,Negative,Neutral,Positive
2022-07-26 23:59:29+00:00,1552081201913122816,"1/2 #BosniaHerzegovina finally needs a new #democratic #electoral #law that will turn the ethnically divided country into a state of equal citizens. #EU #UK #UN #USA #DE #Bundestag #OHR
 https://t.co/8OPDWuaU9y",DoktorEdin,861922212374249472,en,0.07115595,0.6727079,0.25613618
2022-07-26 23:57:24+00:00,1552080679760179200,"#UN, #WorldEconomicForum Behind #global ‘War on #Farmers: Experts https://t.co/tBZl0g8zHH",epochtimestoday,1246628360119136256,en,0.36392125,0.60435593,0.031722687
2022-07-26 23:54:03+00:00,1552079833835999233,"#UN DMSPC: Management and Programme Analysis Assistant, Temporary Job Opening   | Closing: 2022-07-30 https://t.co/NPiDPlm9db #jobs",UNJobList_DL,233596271,en,0.056061894,0.8971928,0.046745326
2022-07-26 23:54:02+00:00,1552079832095277056,"#UN DMSPC: Management and Programme Analysis Assistant, Temporary Job Opening  [Tempor | In: NEW YORK https://t.co/XS6ZmCoaRU #jobs",UNJobList_DS,233407792,en,0.05695192,0.88918746,0.05386067
2022-07-26 23:54:02+00:00,1552079829511593986,"#UN DMSPC: Management and Programme Analysis Assistant, Temporary Job Opening  [Temporary] | Grade: G-6 https://t.co/dgCDsxTCU9 #jobs",UNJobList,90736001,en,0.078630395,0.87824,0.043129552
2022-07-26 23:49:44+00:00,1552078750011035650,"Celebrate UN Day of the Girl with us at Camp #UnitedNations for Girls #DC 2022 on Oct 8. Delegates study the UN and int'l policy then pass a #UN resolution. Tickets ➡️ 
https://t.co/4q49hI6Szo #Richmond #Arlington #Fairfax McLean #Baltimore #Bethesda #Philadelphia #Pittsburgh",GirlsinPolitics,2837991784,en,0.0011994547,0.12670353,0.872097
2022-07-26 23:49:19+00:00,1552078642238341123,"However; I believe that if the #UN ran a Referendum in #Crimea and the #Donbas that allowed them to choose between rule by #Russia or rule by #Ukraine, for various reasons (including #Russian Propaganda) they would pick the former.",LondonRepublic1,1215650336016343041,en,0.23998033,0.7145642,0.045455463
2022-07-26 23:46:00+00:00,1552077808133873664,"At least 5 dead on the second day of anti-#Monusco protests in Eastern DR #Congo, according to the Congolese government . These rallies have been taking place around #UN's logistics base in #NorthKivu. https://t.co/mbW421FbGC",Phdb2009,68173067,en,0.850613,0.14413859,0.0052483394
2022-07-26 23:45:00+00:00,1552077556257460225,The #UN member states need to go beyond their narrow national outlook and allow globally agreed principles and values to go hand in hand with their national strategic interests. @kmalhotra401 writes. https://t.co/AWqIsWcRhJ,orfonline,180748385,en,0.045891713,0.7613404,0.19276778
2022-07-26 23:42:31+00:00,1552076932778426368,#Turkey will do everything to hinder the investigation to hide its own aggression and brutality in #Kurdistan region of #Iraq. #securitycouncil #un https://t.co/JCNVP2ZYJf,DindarKocer,24700684,en,0.8628287,0.13334583,0.003825618
2022-07-26 23:31:41+00:00,1552074206136766464,@danieldelvalle @AmbStesfamariam @UN @Eritrea_UN Slowly but surely the #UN hostility towards #Eritrea will fede away ! #Eritrea is in for all good things! Respecting and implementing rights for all !#EritreaPrevails,Eri_9_2_1Dx,1025923123713961984,en,0.1396056,0.43926743,0.42112693
