Datetime,Tweet Id,Text,Username,User Id,Language
2023-02-23 23:59:44+00:00,1628907494524473347,"Oh, that will work?  Why didn’t the #UN vote on this a year ago, &amp; save 130,000 #Ukraine lives?  Why is the UN still in our country, promoting the world’s worst dictatorships? We are their largest financial donor. Paying 1/5th of this ugly organization’s budget. In 2020, $11… https://t.co/VIK0GAQX6B",Halle2017,3146669395,en
2023-02-23 23:58:28+00:00,1628907175069245445,"Auch wenn #UN-Resolutionen der Vollversammlung nicht rechtlich bindend sind (im Gegensatz zu denen des Sicherheitsrates), ist die heutige Abstimmung ein äußerst beeindruckendes Zeichen. Das klare Votum steht für die Grundwerte der Charta und die Isolation des Angreifers. 🇺🇳",_lucabetz,811648831872004096,de
2023-02-23 23:56:47+00:00,1628906750437912577,The #UN wants to control you. https://t.co/S0Bh6vdusn,DeplorableCana4,1575238492942225408,en
2023-02-23 23:55:32+00:00,1628906437274484736,"At the #UN today, the latest virtue-signaling vote demanded #Russia ""unconditionally withdraw"" from #Ukraine and cease defending the #Donbass from #Kiev's nazis, meanwhile the Empire continues to illegally occupy east #Syria stealing her oil.",Syricide,1640024238,en
2023-02-23 23:55:23+00:00,1628906399609802752,"นี่เราตาฝาดไปรึเปล่า?  ไทยสนับสนุนมติของยูเครนที่เรียกร้องให้รัสเซียหยุดรุกราน-โจมตียูเครนและถอนทหารออกจากยูเครน

#UN https://t.co/qmyTmgOVac",conzovsky,1321308589999443971,th
2023-02-23 23:54:52+00:00,1628906266218336256,"@antonioguterres @UN How about #American sovereignty ? You push us to OPEN OUR BORDERS WIDE OPEN! 
How dare you! 
🚫#UN",1MichaelBullock,1603937178886623232,en
2023-02-23 23:53:06+00:00,1628905821244428288,"@rtde_ Über die erneute Blamage von #Russland in der #UN-Vollversammlung möchte #RTDE also nicht berichten? 🤔

https://t.co/HnOLUUlxxT",THesmert,1427939494083366915,de
2023-02-23 23:51:57+00:00,1628905532022038528,"Der groß angelegte Angriffskrieg in der Ukraine jährt sich heute. In einer UN-Vollversammlung haben gestern 141 Länder Russlands Rückzug gefordert, 7 dagegen gestimmt und sich 32 Länder enthalten...

#imperialism #Angriffskrieg #Ukraine #Ukrainewar #RussiaInvadedUkraine #UN",raumpositionen,1971391626,de
2023-02-23 23:50:32+00:00,1628905176156209152,Die #UN Resolution war ein Erfolg trotz der Kritiker.,SRA_1976,4689623023,de
2023-02-23 23:50:17+00:00,1628905112604184578,"@chenweihua Nuland The queen coup #USA...
Until today I wonder what she means when she say ""the UN help glue it""...how many ""things"" like the coup in Ukraine they help to glue? Is it #UN a corrupt organization with global influence?🤔 https://t.co/8FfchjIcvw",wilkinoleaks,1586698192598491139,en
2023-02-23 23:46:07+00:00,1628904066624667648,"#UNgste…etc etc GOOGLE #UN  #Qatargate #NATORUSSIAWAR sterminio #NATO
#AZOV #NoWar https://t.co/oVUEEuAHmL",itsamrom,100337538,fr
2023-02-23 23:46:05+00:00,1628904055790510084,"@antonioguterres @UN I trust your sincerity, but what is the #UN actually going to do about it?",LimogesRobynne,706854467992494080,en
2023-02-23 23:45:29+00:00,1628903904418181120,"Was Martin #Griffiths, the #UN's former envoy to #Yemen, #impartial in his role, given his business background with the #oil sectors in #KSA and the #UAE?
https://t.co/2OKDqo4xGL",Filomen03258997,967746907413073921,en
2023-02-23 23:43:51+00:00,1628903493376348163,"🚨🚨 ALERT WORLD 🚨🚨
Ex-#UN envoy to #Yemen tied to #Saudi, #UAE energy companies: Declassified

Martin #Griffiths has had several clients who have played major roles in bombing attacks on Yemen.
https://t.co/uTMV4mbwg0",Filomen03258997,967746907413073921,en
2023-02-23 23:42:43+00:00,1628903209879187457,Le vrai sondage géopolitique ! #ONU #un #Ukraine https://t.co/XZNNMBVMXo,jcgtweets,128300929,fr
2023-02-23 23:40:20+00:00,1628902611561902082,"The World supports #Ukraine 🇺🇦! 141 countries voted in support of #UN resolution supporting Ukraine's sovereignty, independence, unity and territorial integrity, calling for Russia to halt its attack on Ukraine and to withdraw troops from the country
#StandWithUkraine #StopRussia https://t.co/AXThyGFWTK",O_Danyleiko,3667888756,en
2023-02-23 23:40:15+00:00,1628902589193506817,UN says that censoring “disinformation” and “hate speech” will protect “free speech”UN says that censoring “disinformation” and “hate speech” will protect “free speech” https://t.co/CHRtppQhiV #UN #UnitedNations #censorship #freespeech #1a,Cyane24017402,1519549270537478150,en
2023-02-23 23:40:07+00:00,1628902554263339010,"You probably will not like what UTube does but I do. When u listen to certain reports &amp; it ends, it will auto take you to a #CSIS meeting or a daily #UN briefing. So that is how I got to subscribe to them",Betterd64021359,1405264295374503942,en
2023-02-23 23:40:04+00:00,1628902541990715402,"#UN-Vollversammlung
141 Länder fordern #Russlands Rückzug

https://t.co/XhP8qxzHrY",FCKAfD__,2398215861,de
2023-02-23 23:39:31+00:00,1628902403398418432,#UN #UNESCO #hrw  https://t.co/ZqXvEaZN6c,EligioAwiizotl,214256893,qme
