Datetime,Tweet Id,Text,Username,User Id,Language,Negative,Neutral,Positive
2022-05-31 23:51:32+00:00,1531785479737180160,"people who never raised a gun or never participated in war become POWs. This is not the beginning. There is patter...#Ethiopia, #Tigray, #UN, #EU, #AU, #OHCHR, 5/n",leaderlessstate,709748370261348352,en,0.7606857,0.22751452,0.011799706
2022-05-31 23:38:05+00:00,1531782095881875456,"@VanHargraves #overpopulation #famine #poverty 
@UN #UN #ClimateCrisis @WFP 
As a retired MD, you should realize the effects of malnutrition in a child's formative years including mental 
 &amp; physical retardation.  Curbing population growth may allow infrastructure to catch up. https://t.co/3lGMtzXA4J",North_East_Ohio,1301161852882255874,en,0.4626449,0.47252,0.06483505
2022-05-31 23:24:53+00:00,1531778772692869120,@USUN: “U.S. Ambassador to the United Nations Linda Thomas-Greenfield @USAmbUN will travel to #Turkey in the coming days and receive briefings on the extensive support provided by the #UN and its partner agencies to meet the dire humanitarian needs in #Syria.” #Türkiye #USA,turkishjournal,46238080,en,0.020759346,0.8584236,0.12081704
2022-05-31 23:21:57+00:00,1531778035535319040,"#UN
💥 UN pays tens of millions to Assad regime under Syria aid programme https://t.co/RNcAjOhAU7 🔗

@rukbannetwork 
https://t.co/hZfUrplc8S https://t.co/R7pt2vUQju",KohNagao,3016126709,en,0.4808647,0.49663368,0.022501491
2022-05-31 23:18:22+00:00,1531777135584890881,"The outcome of the #UN HCHR Bachelet's recent visit to #China will be establishment of a joint UN-China working group on #humanrights, including on business &amp; human rights, counter-terrorism &amp; human rights, &amp; #minoritiesrights. When? We need an urgent change for #Uyghur Muslims!",Charles82771056,1526880312420073472,en,0.20186035,0.70925623,0.088883415
2022-05-31 23:11:26+00:00,1531775391081410561,US Secretary Anthony Blincon call for the restoration of essential services in Tigray on an urgent basis. #AllowAccessToTigray @BBCAfrica @JosepBorrellF @EU_Commission @UN @JuttaUrpilainen @VOADirector  @UNGeneva #UN @antonioguterres @Europarl_EN… https://t.co/dovd3PfdPu,FreyFre41436006,1511076862029561858,en,0.030030755,0.8021409,0.16782834
2022-05-31 23:03:43+00:00,1531773447272996864,#China is a terrorist nation to have million of #Uyghurs #Muslims in #Chinese concentration camps. Disgusting. The #EU #UN talking about #UkraineRussiaWar. #MSN #CNN Children in camps too. #humanrights https://t.co/ApIPnylkQV https://t.co/H7Ml1GzPpc,EqualizerHuman1,1335690203529240576,en,0.95632,0.04146659,0.0022133822
2022-05-31 23:01:54+00:00,1531772988743462914,"@jennyathrf @chemilhamoooo @mbachelet @UN @WHO #China has mastered the art of manipulating #UN mechanisms and important UN bodies thus hollowing out the true essence of this important global institution - basically making it redundant. Most recent eg. @mbachelet 's ""holiday"" to China.",tkdb10,144813427,en,0.50009197,0.45665133,0.04325675
2022-05-31 23:00:38+00:00,1531772671549407232,"US: We insisted #UN Bachelet to visit China
US: We insisted we set conditions of her visit, not China
China: OK, let us arrange her visit in May
US: Oh no.. China actually agree to that? Shit, what should we do now?
US: As our usual best, we attack &amp; smear her visit
#Xinjiang",lt3066,326688203,en,0.7196879,0.2603735,0.019938614
2022-05-31 23:00:15+00:00,1531772572957822978,The #WorldEnvironmentalDay is a day to celebrate our Earth and recognize that we need to change and reverse all the damage we've done to it. A new edition of the #WEDdrawingcontest will start on June 5th. Are you ready for the challenge? #UN #SDG2030 https://t.co/6M0BoXdGg3,Diproinducafdn,994201304527405057,en,0.016082218,0.26904967,0.71486807
2022-05-31 22:59:40+00:00,1531772428568842240,"According to the Regional Health Bureau, reports Tigray's hospital small clinics were destroyed &amp; looted deliberate by Eritrean &amp; Ethiopian troops. #AllowAccessToTigray @BBCAfrica @JosepBorrellF @EU_Commission @UN @JuttaUrpilainen @UNGeneva #UN… https://t.co/LxjIlahg7z",jeremyG_jj,1369457920224620545,en,0.7701493,0.2222848,0.0075658765
2022-05-31 22:58:44+00:00,1531772193985527808,US Secretary Anthony Blincon call for the restoration of essential services in Tigray on an urgent basis. #AllowAccessToTigray @BBCAfrica @JosepBorrellF @EU_Commission @UN @JuttaUrpilainen @VOADirector  @UNGeneva #UN @antonioguterres @Europarl_EN… https://t.co/yJuuRMVLrz,jeremyG_jj,1369457920224620545,en,0.030030755,0.8021409,0.16782834
2022-05-31 22:54:02+00:00,1531771011745603585,#UN ESCAP: INFORMATION SYSTEMS OFFICER  [Temporary] - Information and Telecommu | Closing: 2022-06-06 https://t.co/3eNzQbTqEC #jobs,UNJobList_DL,233596271,en,0.13976017,0.8068059,0.053434007
2022-05-31 22:54:02+00:00,1531771009929515008,#UN ESCAP: INFORMATION SYSTEMS OFFICER  [Temporary] - Information and Telecommunication | In: BANGKOK https://t.co/6vQYnfs4hI #jobs,UNJobList_DS,233407792,en,0.16572602,0.78197175,0.052302144
2022-05-31 22:54:01+00:00,1531771008063094785,#UN ESCAP: INFORMATION SYSTEMS OFFICER  [Temporary] - Information and Telecommunication Te | Grade: P-3 https://t.co/sSVovNnBaP #jobs,UNJobList,90736001,en,0.14519385,0.7979263,0.05687977
2022-05-31 22:50:00+00:00,1531769994853457921,"Day 1649  It's a Neurodiverse Universe ☂️a🍃a🦋 a 🐈 a 🦎

Hey Look Ma, I Made It!  @PanicAtTheDisco

Token awards &amp; T4 rewards

#NAAW2022 #UN 
✋🌎Genocide&amp;DNRsPOD/PWDs
✋🇨🇦 🇬🇧 🇮🇪🇨🇭🇺🇸 🇳🇱🇦🇺 🇺🇦 🇷🇺 🏴󠁧󠁢󠁳󠁣󠁴󠁿 🇧🇪 
⏰#GlobalGoals
https://t.co/AEWpypnUN5",globalflutter,982690523696726016,en,0.05188597,0.52105826,0.42705578
2022-05-31 22:49:54+00:00,1531769968739684352,"@toktalks @fakehistoryhunt YOU MEAN THERE IS NO REASON BRUCE MAYROCK, U.S CITIZEN SET HIMSELF ABLAZE? 

OR THERE IS NO REASON #US GOVT &amp; #UN KEPT MUTE OVER GENOCIDE OF BIAFRA PEOPLE SINCE OVER 50 YEARS &amp; THE GENOCIDE STILL GOES ON? 

THEY ARE ACCOMPLICES WITH #UK GOVT. DUE TO CRUDE OIL &amp; GAS THEY SYPHON.",onumazih,2629732851,en,0.5561446,0.41569516,0.028160226
2022-05-31 22:49:05+00:00,1531769766406504450,"According to the Regional Health Bureau, reports Tigray's hospital small clinics were destroyed &amp; looted deliberate by Eritrean &amp; Ethiopian troops. #AllowAccessToTigray @BBCAfrica @JosepBorrellF @EU_Commission @UN @JuttaUrpilainen @UNGeneva #UN… https://t.co/SF18BgasrM",KibatTigraweyti,1334631649863106560,en,0.7701493,0.2222848,0.0075658765
